Scenario,Input_Amplitude,Input_lambda,Cotton_Demand,Rice_Demand,Wheat_Demand,Sugarcane_Demand,Miscellaneous_Demand,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months
272,1.4109986630488593,0.9217181441447023,36.89302487566291,40.76322094007421,72.2624065377829,115.74873512098787,4.203059636521895,1.5459777353795565,29.149864063327794,10.493079334233538,18.656784729094255,0.4905683254279811,2,May-Jun-Jul,Sep-Oct-Nov
273,1.6096669288274088,0.18843441157246454,94.12285940361097,68.35882687038838,74.7729125777121,118.55208663519998,37.52090199763843,1.999409883885607,16.951828227281005,-5.767621986022252,22.719450213303258,0.8435668299768783,2,Jun-Jul-Aug,Oct-Nov-Dec
274,0.6444972344339945,0.9866755590856806,92.09312635835424,75.34521533643188,20.66619366652641,132.8169702577566,15.207616238306121,3.779821511980217,39.65419337671705,-2.6454707133218722,42.299664090038924,0.3606175988539018,0,May-Jun-Jul,Aug-Sep-Oct
275,1.2277393445862514,0.8616918426348283,22.121119957633923,55.49996451998342,93.14552158693614,124.02415371972545,16.01800700752419,2.01702958073482,21.774624094716682,1.5585604494590015,20.21606364525768,0.656727755105986,2,May-Jun-Jul,Sep-Oct-Nov
276,0.5206129490327235,0.878180382163327,98.55064884494259,32.97543362365518,75.530607580197,11.623144168770018,47.4477767014098,3.5473650347743018,19.533060267840412,-6.364489071082611,25.897549338923024,0.7320921455171969,2,May-Jun-Jul,Sep-Oct-Nov
277,0.9906806610131828,0.5661904587106041,61.77156642440407,30.997232058316186,51.52476232950369,13.58189062133594,23.58344930423415,1.4234187392196975,15.898390333483862,5.29375626143039,10.604634072053472,0.8994621279289221,2,May-Jun-Jul,Oct-Nov-Dec
278,1.2150616059750048,0.3688431205649822,7.2867409369092515,27.631360061001658,86.15300533829195,77.43978241859824,39.057089719197336,1.5557914258662573,26.11277436139951,5.575799572970752,20.536974788428758,0.5476246913517769,2,Jul-Aug-Sep,Feb-Mar-Apr
279,1.0375073126343404,0.2327229552521928,58.63195605698816,13.696095263969802,19.248493489049668,35.85626188691733,22.244057447898506,1.1270355481274772,11.52429767073551,4.455466766233529,7.06883090450198,1.2408565284037252,1,Jun-Jul-Aug,Nov-Dec-Jan
280,1.446664932254691,0.10202071321703711,14.544113895425312,39.2489541526304,79.81680489765927,122.29283409742088,29.90663721007831,1.6001862000923763,31.474956144146077,6.852612216169817,24.62234392797626,0.4543294654489808,2,Jul-Aug-Sep,Mar-Apr-May
281,1.3226648592880301,0.05160013600230782,53.3693219150321,52.10041400341208,73.3090779067205,123.66988236117956,5.57317531836786,1.8704609306413356,21.4254620015224,-0.981363297448155,22.406825298970556,0.6674301818548372,2,Jul-Aug-Sep,Mar-Apr-May
