Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
586,2.038847682916645,38.44103333333333,9.151359999999995,29.289673333333333,0.3719983247068454,0,May-Jun-Jul,Sep-Oct-Nov,0.7719080231716736,0.8970668436255135
587,1.3233466493042205,43.60603333333333,18.094026666666664,25.512006666666665,0.3279362718155974,0,May-Jun-Jul,Sep-Oct-Nov,1.2711668287142173,0.8086840414985612
588,1.0033886965074081,33.14561111111111,18.044026666666667,15.101584444444443,0.43142966808074146,0,May-Jun-Jul,Oct-Nov-Dec,1.7248231403571779,0.4381988777370019
589,0.9929490192888484,56.866366666666664,30.42736,26.439006666666668,0.25146674279055403,0,May-Jun-Jul,Sep-Oct-Nov,1.7445281153689787,0.9275545215908895
590,1.0553734362245,46.812033333333325,24.31935999999999,22.492673333333336,0.3054770105407371,0,May-Jun-Jul,Sep-Oct-Nov,1.6323905443736881,0.7678675124792291
591,1.0440897581002886,49.07803333333333,25.61702666666666,23.46100666666667,0.2913727186840549,0,May-Jun-Jul,Sep-Oct-Nov,1.651667335937599,0.8074492759883133
592,1.98754674042898,28.7607,5.003026666666667,23.757673333333333,0.49720625714951305,1,May-Jun-Jul,Sep-Oct-Nov,0.7957318600128951,0.48450773506641887
593,2.410104275238878,23.6297,0.4553599999999989,23.17434,0.6051706115608747,1,May-Jun-Jul,Sep-Oct-Nov,0.6296665771115703,0.25871486246796527
594,2.514384941307217,35.32799999999999,5.303026666666664,30.024973333333328,0.40477807971014507,0,May-Jun-Jul,Aug-Sep-Oct,0.5972749251982751,0.8777268491450197
595,1.4440839773411946,41.98903333333334,15.785360000000003,26.203673333333334,0.3405651158119858,0,May-Jun-Jul,Sep-Oct-Nov,1.1522403867458153,0.8118573130190319
596,1.0870154169855026,37.38694444444444,19.122026666666663,18.264917777777775,0.3824864591769261,0,May-Jun-Jul,Oct-Nov-Dec,1.5804724097188017,0.5804417742961796
