scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal,cluster_SugarCrop_withdrawal_MiscAll_withdrawals
ssp_socio4_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01136295,0.0829467999999999,0.0877321,6.3588585,1.6492118274,0.02860146,1.5470495000000002,0.00716214,0.01079741,0.0556013174,2,2,3,2,1,4,4,5,6,4,5,2,1,4,4,3
ssp_socio4_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0535784999999999,0.2045796,0.1593191,6.11449,1.9123535200000001,0.05037,1.778786,0.01703565,0.01949167,0.0466702,2,2,4,1,1,4,4,7,6,0,5,2,5,4,4,3
ssp_socio4_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01124083,0.0822591999999999,0.0885228,6.46640992,1.6729664318,0.02873859,1.5697356000000002,0.007126,0.01087354,0.0564927017999999,2,2,4,2,1,4,4,5,6,4,5,2,1,4,4,3
ssp_socio4_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0545168,0.2100646,0.1627059,6.283980000000001,1.96744258,0.0520863,1.829787,0.01758208,0.0200466,0.0479406,2,2,5,1,1,4,4,7,6,0,5,2,5,4,4,3
ssp_socio4_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01121338,0.0823566,0.0885126,6.47559334,1.6747860974,0.02881359,1.5713507,0.00714865,0.01090092,0.0565722374,2,2,5,2,1,4,4,5,6,4,5,2,1,4,4,3
ssp_socio4_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0531872,0.2090871,0.16132,6.2409300000000005,1.9503332599999998,0.0514165999999999,1.814119,0.01730698,0.01966918,0.0478215,2,1,1,1,1,4,4,7,6,0,5,2,5,4,4,3
ssp_socio4_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01131741,0.0827822,0.0888258999999999,6.47748951,1.6769568893,0.0288375999999999,1.5734881,0.0071565399999999,0.01090283,0.0565718193,2,1,1,2,1,4,4,5,6,4,5,2,1,4,4,3
ssp_socio4_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0541704,0.207559,0.1599648,6.213430000000001,1.94003593,0.0510697,1.804646,0.01724655,0.01961668,0.047457,2,1,2,1,1,4,4,7,6,0,5,2,5,4,4,3
ssp_socio4_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01126195,0.0824685,0.0885097,6.47302311,1.6747484596999997,0.02877422,1.5714207,0.00713733,0.01087936,0.0565368496999999,2,1,2,2,1,4,4,5,6,4,5,2,1,4,4,3
ssp_socio4_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0493384999999999,0.1976974,0.1580304,6.3305500000000015,1.92347624,0.049538,1.788875,0.01722318,0.01936066,0.0484794,2,1,3,1,1,4,4,7,6,0,5,2,5,4,4,3
ssp_socio4_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01134361,0.0828819,0.0876932,6.3639842,1.6505285497000002,0.02854202,1.5483506,0.00715624,0.01078817,0.0556915197,2,1,3,2,1,4,4,5,6,4,5,2,1,4,4,3
ssp_socio4_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0535471,0.2059844,0.1583997,5.9836,1.8958625599999996,0.0500578,1.7631279999999998,0.0170668699999999,0.01937919,0.0462306999999999,2,1,4,1,1,4,4,7,1,0,5,6,5,4,1,3
ssp_socio4_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01127683,0.0824404,0.0885721999999999,6.46652862,1.6747958427,0.02874047,1.5715712,0.00713073,0.01087184,0.0564816026999999,2,1,4,2,1,4,4,5,6,4,5,2,1,4,4,3
ssp_socio4_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0537899,0.2113149,0.1629724,6.25926,1.9700891300000003,0.0521175,1.83231,0.01760831,0.02009242,0.0479609,2,1,5,1,1,4,4,7,6,0,5,2,5,4,4,3
ssp_socio4_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01121094,0.0821073,0.0879898,6.42496132,1.6634476451000002,0.02863928,1.5606946000000002,0.00711013,0.01084246,0.0561611751,2,1,5,2,1,4,4,5,6,4,5,2,1,4,4,3
