scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal
ssp_socio3_ag2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.62414,11.93345,0.0605051,0.00592004,7.136448250000001,1.338831,0.01635339,0.0995175,5.56864,0.09006,0.02304636,1,2,2,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.299566,12.13338,0.0567914,0.00694623,6.38286054,1.101619,0.01774289,0.0961681,5.05302,0.0835634,0.03074715,1,2,2,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.61477,12.07238,0.0610315,0.00598209,7.203698829999999,1.370915,0.01662458,0.0996651,5.6022,0.0909089,0.02338525,1,2,3,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.270581,12.1586,0.0569941,0.00697907,6.415929729999999,1.10784,0.01782577,0.0954197,5.07999,0.0839956999999999,0.03085856,1,2,3,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.72036,12.21053,0.062262,0.00605166,7.26281182,1.359407,0.01652888,0.1029931,5.6681,0.0921281,0.02365474,1,2,4,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.339217,12.25515,0.0574824,0.00700129,6.4085465,1.102616,0.01763293,0.0979887,5.07552,0.0838236,0.03096527,1,2,4,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.69804,12.15327,0.0613985,0.00602144,7.29230088,1.3700830000000002,0.0169372,0.1012711,5.68804,0.0923269,0.02364268,1,2,5,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.308285,12.14508,0.0564489,0.00695,6.41783652,1.108231,0.01796967,0.096339,5.08031,0.0840393999999999,0.03094745,1,2,5,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.70276,12.16758,0.061676,0.0060182299999999,7.16294622,1.344089,0.01614713,0.1030089999999999,5.58635,0.0900402999999999,0.02331079,1,1,1,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.375802,12.29424,0.0574736999999999,0.00702274,6.3890351,1.101645,0.01742966,0.0992765,5.05656,0.0832559,0.03086804,1,1,1,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.66838,12.07146,0.06095,0.0059922,7.13137894,1.344701,0.01618245,0.102057,5.55558,0.0897321,0.02312639,1,1,2,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.360004,12.24555,0.0570917,0.00699892,6.38296346,1.099776,0.01752044,0.0988058,5.05287,0.0831766999999999,0.03081452,1,1,2,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.69405,12.214,0.0615241999999999,0.00606618,7.217348489999999,1.360294,0.01635066,0.1032148999999999,5.623419999999999,0.0905891,0.02347983,1,1,3,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.359886,12.28971,0.0573597,0.00704458,6.421584630000001,1.106462,0.01752847,0.0992376,5.08368,0.0836818999999999,0.03099466,1,1,3,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.78823,12.3312,0.0628219,0.0061324399999999,7.24095958,1.367468,0.01634199,0.1056327,5.63603,0.0917104,0.02377649,1,1,4,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.421597,12.37187,0.0578428999999999,0.0070806199999999,6.419740770000001,1.104911,0.0174099,0.1007331,5.08212,0.083471,0.03109577,1,1,4,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwlo_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.76476,12.22174,0.0620040999999999,0.00608644,7.2696202,1.366257,0.0166941499999999,0.1045804,5.66631,0.0920501,0.02372855,1,1,5,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwlo_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.3847,12.23921,0.0567967,0.00699128,6.418069349999999,1.107037,0.01769535,0.0996708,5.07883,0.0837691,0.0310671,1,1,5,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.60798,12.00685,0.0611715,0.00593517,7.16404331,1.34682,0.01644244,0.0986512,5.58839,0.0905338,0.02320587,2,2,1,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.261866,12.15323,0.0572325,0.00695037,6.37399206,1.106081,0.01772323,0.0957268999999999,5.04,0.0837091,0.03075183,2,2,1,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.60344,11.91836,0.0605245,0.00591819,7.1342419999999995,1.343962,0.01641764,0.0982701,5.56241,0.0901447,0.02303756,2,2,2,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.2724900000000003,12.11103,0.0568547,0.0069443,6.37846531,1.1035780000000002,0.0177954,0.0954964,5.04716,0.0836782,0.03075731,2,2,2,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.5843300000000005,12.04729,0.0611043999999999,0.00598014,7.21804366,1.365339,0.01664738,0.0987797,5.6229,0.0910221,0.02335548,2,2,3,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.258531,12.1386,0.0569291,0.00697583,6.416345269999998,1.109272,0.01792165,0.0942387,5.080019999999999,0.0840559999999999,0.03083692,2,2,3,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.67048,12.18331,0.0623149,0.00605155,7.26912661,1.3625459999999998,0.01662431,0.1016509,5.672359999999999,0.0922999,0.0236455,2,2,4,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.2968620000000004,12.23092,0.0575665999999999,0.0070128499999999,6.4156477,1.10659,0.01770049,0.0973608,5.07894,0.0840778,0.03097861,2,2,4,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.6515,12.14177,0.0615531999999999,0.006025,7.297047060000001,1.376077,0.01698939,0.1006091,5.68715,0.0925592,0.02366237,2,2,5,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.280738,12.11062,0.0564146999999999,0.00694669,6.426444730000001,1.108567,0.01808922,0.0946012,5.09009,0.0841643,0.03093301,2,2,5,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.62792,12.12384,0.0616874,0.0060170699999999,7.16113497,1.350818,0.016286,0.1009549,5.57951,0.090291,0.02327507,2,1,1,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.288294,12.24708,0.0576526,0.00702829,6.39612436,1.103031,0.01750706,0.098235,5.06302,0.0834751,0.0308562,2,1,1,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.61587,12.03299,0.0608273,0.00598724,7.130134969999999,1.3508369999999998,0.01631989,0.1002205,5.54978,0.0898738999999999,0.02310368,2,1,2,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.28795,12.18911,0.0570976999999999,0.0069970699999999,6.385234919999999,1.100963,0.01760739,0.0977637,5.05481,0.0833159,0.03077493,2,1,2,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.61142,12.16413,0.0615861,0.00606265,7.227281640000001,1.361342,0.01646846,0.1011107,5.63415,0.0907834,0.02342708,2,1,3,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.292298,12.25809,0.0574384999999999,0.00704729,6.4252879,1.106621,0.01757108,0.098509,5.0879,0.08372,0.03096682,2,1,3,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.69414,12.27764,0.0628345999999999,0.00613071,7.25998865,1.3692540000000002,0.01647728,0.1036149,5.65495,0.0919601,0.02373237,2,1,4,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.3280230000000004,12.322869999999998,0.0580541999999999,0.00708635,6.42787286,1.105255,0.01746663,0.0997726999999999,5.09061,0.0836766999999999,0.03109183,2,1,4,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag2_gwmed_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,3.66595,12.16525,0.0620041999999999,0.00608263,7.290793279999999,1.366968,0.0168375,0.1020161,5.68896,0.0923444,0.02366728,2,1,5,1,1,2,3,6,3,3,1,0,2
ssp_socio3_ag2_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.299109,12.18248,0.0567869,0.0069917,6.420103750000001,1.108449,0.01779991,0.0985488,5.0803400000000005,0.0839359,0.03103014,2,1,5,2,1,2,3,6,7,3,7,0,2
ssp_socio3_ag3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.72071,14.01457,0.0624366,0.0076352,7.13714345,1.356265,0.02544659,0.1032951,5.52131,0.0994451,0.03138166,3,2,1,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwhi_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.332026,14.27281,0.0591813,0.00845523,6.531818530000001,1.172667,0.02474985,0.1043266,5.0965,0.0940276,0.03954748,3,2,1,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.73001,13.979590000000002,0.0621549,0.00763709,7.152082139999998,1.351788,0.02546804,0.1029349,5.541169999999998,0.0995267,0.0311945,3,2,2,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwhi_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.3475660000000005,14.24247,0.0588818,0.00844783,6.54506504,1.170423,0.024831,0.1041819,5.11204,0.0940306,0.03955854,3,2,2,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.71893,14.06574,0.0624371,0.00767882,7.201925899999998,1.362455,0.0256785,0.1032444,5.579129999999998,0.0999686,0.0314494,3,2,3,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwhi_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.314627,14.285379999999998,0.0589432,0.00847781,6.56234025,1.175585,0.02493803,0.1041526,5.12374,0.0942684999999999,0.03965612,3,2,3,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.78735,14.15983,0.0631863,0.00773495,7.2288614299999985,1.365274,0.02567153,0.1047191999999999,5.600759999999998,0.1007338999999999,0.0317028,3,2,4,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.354607,14.33029,0.0593791999999999,0.00849859,6.5552033000000005,1.176029,0.02479726,0.1050183,5.1153900000000005,0.0942378,0.03973094,3,2,4,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.76871,14.14649,0.0627971,0.00772166,7.245480929999999,1.3692099999999998,0.02590813,0.1047688,5.61285,0.1009993999999999,0.0317446,3,2,5,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.334926,14.26711,0.0587528,0.00845685,6.5682463,1.172068,0.02493443,0.1049703999999999,5.13223,0.0943166,0.03972687,3,2,5,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.74545,14.073379999999998,0.0625901,0.00768005,7.145940980000001,1.351633,0.0252982,0.103834,5.53458,0.0992467,0.03134908,3,1,1,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.3494150000000005,14.31974,0.0592841,0.00849221,6.538953589999998,1.1700780000000002,0.02463682,0.1050851,5.105779999999998,0.0937906,0.03958307,3,1,1,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.74142,14.02528,0.0622031,0.00767222,7.14187399,1.3480219999999998,0.02535151,0.1035527,5.53463,0.0991233,0.03119448,3,1,2,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.360657,14.27939,0.0589196,0.00847152,6.5439412699999995,1.16908,0.02474117,0.1048833,5.1119200000000005,0.0937556,0.0395612,3,1,2,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.74483,14.1317,0.0625285999999999,0.00772451,7.200776739999999,1.357916,0.02550574,0.1041077,5.58221,0.0995755,0.0314618,3,1,3,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwhi_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.337083,14.32695,0.0590275,0.00850632,6.56078695,1.1722199999999998,0.02478513,0.1051323999999999,5.12509,0.0938809,0.03967852,3,1,3,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.81551,14.18526,0.063309,0.00777106,7.216742710000002,1.362082,0.02551201,0.1053823,5.591760000000002,0.1003049999999999,0.0317014,3,1,4,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwhi_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.378539,14.35136,0.0594418,0.00852131,6.56379946,1.1679389999999998,0.02464614,0.1057494999999999,5.1319,0.0938263999999999,0.03973842,3,1,4,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.78235,14.15915,0.0629289,0.00775131,7.23106043,1.368052,0.02577163,0.1053265,5.5993900000000005,0.1007671,0.0317531999999999,3,1,5,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.345362000000001,14.28672,0.0588271999999999,0.00847654,6.55938644,1.174955,0.02486119,0.1055412,5.12014,0.0941174,0.03977165,3,1,5,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.77918,14.02915,0.0620233,0.00762974,7.1011882,1.3624379999999998,0.02538932,0.1039841999999999,5.4789,0.0990525,0.03142418,1,2,1,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.397652,14.3002,0.058937,0.00845508,6.531435990000001,1.168755,0.02462016,0.1054787,5.0993,0.0937659,0.03951623,1,2,1,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.77344,13.990470000000002,0.0619346,0.00763497,7.14425052,1.350376,0.02537707,0.103489,5.53463,0.0992002,0.03117825,1,2,2,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.3861930000000005,14.26544,0.0587859,0.00844377,6.536012609999999,1.170015,0.02471059,0.1054317,5.10251,0.093817,0.03952832,1,2,2,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.77959,14.0731,0.0621108,0.00767109,7.186474150000002,1.361318,0.02557775,0.103744,5.564780000000002,0.099635,0.0314194,1,2,3,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.368255,14.29278,0.0586942,0.00846598,6.5543381,1.173,0.02485535,0.1045789,5.11834,0.0939681,0.03959575,1,2,3,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.87026,14.1849,0.0628817,0.00773099,7.21135936,1.361996,0.02549656,0.1058349,5.586080000000001,0.1002823,0.0316696,1,2,4,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.434519,14.36343,0.0592119,0.00848783,6.54401422,1.171003,0.02456507,0.1068971,5.10808,0.0937908,0.03967825,1,2,4,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.85785,14.1627,0.0623858,0.00771519,7.225060170000001,1.3657709999999998,0.02575737,0.1054542,5.5959,0.1004911,0.0316865,1,2,5,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.415015,14.27972,0.0583281999999999,0.00844679,6.5578189700000005,1.171049,0.02486064,0.1054087,5.12288,0.0939643999999999,0.03965623,1,2,5,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.89655,14.1282,0.0621306,0.00767123,7.11252035,1.344947,0.02492861,0.1062653,5.506530000000001,0.0985054,0.03134404,1,1,1,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.497336,14.37413,0.0589848,0.00847221,6.5186014000000005,1.1634449999999998,0.02427047,0.107726,5.09048,0.0931692,0.03951073,1,1,1,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.86476,14.07281,0.0618839,0.00766949,7.11430435,1.345918,0.02507255,0.1055482,5.5080100000000005,0.0985779,0.0311777,1,1,2,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.473305,14.34009,0.05885,0.00845866,6.5185533,1.168381,0.02440803,0.1075778,5.08544,0.0932417,0.03950477,1,1,2,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.93956,14.1613,0.0620004,0.00770456,7.15566102,1.354598,0.02518072,0.1057565,5.53977,0.0989171,0.0314387,1,1,3,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.514880000000001,14.38121,0.0588563999999999,0.0084866,6.539470780000001,1.170245,0.02446217,0.107614,5.104100000000002,0.0934332,0.03961641,1,1,3,2,1,3,3,1,1,1,6,0,2
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.99213,14.252720000000002,0.0629036999999999,0.00776542,7.17691806,1.355017,0.02506136,0.1082401,5.55744,0.0994597,0.0316999,1,1,4,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.555029,14.424780000000002,0.0592073,0.00850391,6.526103980000002,1.167827,0.0242185999999999,0.1088671,5.092370000000002,0.093139,0.03968228,1,1,4,2,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.97339,14.18535,0.0622052,0.00773237,7.18929497,1.361617,0.02546597,0.1066492999999999,5.56396,0.0999172,0.0316855,1,1,5,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.524336,14.34104,0.0583962,0.00845415,6.53463559,1.169771,0.0245154,0.1079854,5.09922,0.0934718,0.03967199,1,1,5,2,1,3,3,1,1,1,6,0,2
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.729419999999998,14.01555,0.0624380999999999,0.0076367999999999,7.14847461,1.352746,0.0254245,0.1032558,5.53622,0.0994743,0.03135401,2,2,1,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.347662000000001,14.28051,0.059125,0.00845985,6.539571390000001,1.170557,0.02473256,0.1044525,5.10629,0.0939917,0.03954763,2,2,1,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.7328,13.98796,0.0621778,0.00764124,7.14581872,1.3544269999999998,0.02544532,0.1031468,5.53214,0.0994443,0.0312153,2,2,2,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.348312,14.2432,0.0589106999999999,0.00844663,6.5461192299999995,1.170304,0.02481858,0.1042903,5.113169999999999,0.0939855,0.03955085,2,2,2,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.74965,14.06954,0.0622601999999999,0.00767502,7.197271260000001,1.36153,0.02563656,0.1034561,5.5753900000000005,0.0998321,0.0314264999999999,2,2,3,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.354005,14.2893,0.0587361999999999,0.00846954,6.556363879999999,1.175209,0.0248965,0.1044431,5.118119999999999,0.0940841,0.03961118,2,2,3,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.7941,14.166049999999998,0.0632235999999999,0.0077366999999999,7.2281317099999995,1.365206,0.02564371,0.1049127999999999,5.59999,0.1006791,0.0317000999999999,2,2,4,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.402767,14.33383,0.0591418,0.0084873999999999,6.55188955,1.172715,0.0247292,0.1055242,5.11526,0.0939911,0.03967005,2,2,4,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.78655,14.15081,0.0627201,0.00772125,7.24118135,1.368812,0.02587205,0.1048555,5.609,0.1009229,0.0317189,2,2,5,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.389025,14.27789,0.0584612,0.0084491499999999,6.55750704,1.174294,0.02490369,0.1053275,5.11914,0.0941565,0.03968535,2,2,5,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.7508300000000006,14.085450000000002,0.0625947,0.00768208,7.142358710000001,1.351735,0.02524767,0.1042047,5.530620000000001,0.0991817,0.03136964,2,1,1,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.370522,14.32964,0.0592182,0.00849,6.536700929999999,1.16943,0.02457903,0.1055591,5.10386,0.0937002,0.0395726,2,1,1,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.74736,14.03024,0.0622374,0.00767531,7.13982052,1.349316,0.02532826,0.1036339,5.531219999999999,0.099137,0.03118536,2,1,2,1,1,3,3,1,1,7,6,0,2
