scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.3424,14.17632,4.9272100000000005,0.474381,38.67078,3.12743,5.37725,17.519750000000002,3.10163,5.1965400000000015,4.34818,3,2,2,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.5334,13.9903,4.84836,0.467855,38.10825,3.09532,5.31608,17.21133,3.0650500000000003,5.11677,4.3037,3,2,3,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.8933,14.01847,4.89737,0.469334,38.43132,3.08433,5.295999999999999,17.49854,3.06656,5.16216,4.32373,3,2,4,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.4358,14.23715,4.94653,0.475838,39.00038,3.14525,5.45267,17.6583,3.11734,5.23391,4.3929100000000005,3,2,5,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.9486,13.91336,4.93912,0.47267,38.320359999999994,3.0454600000000003,5.30307,17.55526,3.0010700000000003,5.10489,4.3106100000000005,3,1,1,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.159,13.9728,4.94961,0.476083,38.45058,3.06441,5.352069999999999,17.56213,3.02103,5.1359200000000005,4.3150200000000005,3,1,2,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.15470000000001,13.60738,4.89269,0.469459,37.73749,3.0224200000000003,5.3011,17.213060000000002,2.9131,5.02228,4.26553,3,1,3,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.7136,13.757320000000002,4.93607,0.4714649999999999,38.27102,3.01562,5.26853,17.63215,2.96817,5.0879900000000005,4.29856,3,1,4,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.92010000000001,13.74533,4.97451,0.473433,38.43074,3.03133,5.41783,17.53806,2.9807200000000003,5.13443,4.3283700000000005,3,1,5,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.9162,14.22801,4.92051,0.4728199999999999,38.91465999999999,3.12675,5.32626,17.841359999999995,3.08517,5.17293,4.36219,1,2,1,1,1,4,3,3,5,1,4,4,2,6,4
