scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag1_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,75.0292,48.317,20.869020000000003,1.482373,5.89442702822842,1.071001,1.978057e-08,1.411756,8.447849999999999e-09,3.4116699999999995,2,1,1,1,1,1,3,5,5,2
ssp_socio3_ag1_gwmed_rs_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,97.9931,59.813,15.813480000000002,3.35336,12.62207001120191,3.57286e-09,3.62135,2.26503,7.629050000000001e-09,6.735689999999999,2,1,1,2,1,1,3,3,3,2
ssp_socio3_ag1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,76.25450000000002,69.1045,42.1006,4.80218,11.79803300783091,2.99616,3.73348,1.639303,7.83091e-09,3.42909,2,1,2,1,1,1,3,5,5,2
ssp_socio3_ag1_gwmed_rs_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,98.2023,77.9159,35.6377,6.57039,19.93954000701626,0.3448699999999999,10.57994,2.45098,7.01626e-09,6.56375,2,1,2,2,1,1,3,3,3,2
ssp_socio3_ag1_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,72.5824,46.4402,18.6042,1.451122,5.78461602877767,0.93528,2.014092e-08,1.415716,8.63675e-09,3.43362,2,1,3,1,1,1,3,5,5,2
ssp_socio3_ag1_gwmed_rs_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,96.2839,54.155,11.45095,2.62426,10.63520601166441,3.7143899999999996e-09,1.526746,2.25586,7.950020000000001e-09,6.8526,2,1,3,2,1,1,3,3,3,2
ssp_socio3_ag1_gwmed_rs_miroc_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,77.9843,57.5851,30.5787,2.72985,8.19239500856262,1.774111,1.326594,1.53823,8.562620000000002e-09,3.55346,2,1,4,1,1,1,3,5,5,2
ssp_socio3_ag1_gwmed_rs_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,99.2238,65.28359999999999,20.31750000000001,4.25253,15.065170011115061,3.53962e-09,5.9507,2.33211,7.575440000000001e-09,6.7823600000000015,2,1,4,2,1,1,3,3,3,2
ssp_socio3_ag1_gwmed_rs_noresm_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,69.8486,63.6339,40.0377,4.31439,11.345706007349289,2.87889,3.6892,1.537266,7.349289999999999e-09,3.24035,2,1,5,1,1,1,3,5,5,2
ssp_socio3_ag1_gwmed_rs_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,93.6783,76.2441,33.2033,6.37496,19.61274300690861,0.285463,10.42211,2.41916,6.908610000000001e-09,6.48601,2,1,5,2,1,1,3,3,3,2
