scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_socio3_ag3_gwhi_exp_ipsl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03888891,3.618295,1.32524,0.566203,14.3910928,2.704497,8.156874,0.4216641,0.0495892,2.790673,0.2677955,3,2,3,2,1,3,3,3,3,1,4,1
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0463782,3.92065,1.560541,0.548233,16.6373731,3.37183,9.27388,0.470046,0.0562511,3.22412,0.241246,3,2,4,1,1,3,3,7,3,6,4,1
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03923836,3.628893,1.33467,0.567438,14.345305800000002,2.704806,8.108675,0.4250691,0.0494926,2.7890050000000004,0.2682580999999999,3,2,4,2,1,3,3,3,3,1,4,1
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0467754,3.96587,1.570179,0.554194,16.9499254,3.42398,9.47545,0.476073,0.0570768,3.27279,0.2445556,3,2,5,1,1,3,3,7,3,6,4,1
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03924085,3.629596,1.3266870000000002,0.567253,14.4503093,2.7081060000000003,8.191886,0.4268374,0.0498726,2.804112,0.2694953,3,2,5,2,1,3,3,3,3,1,4,1
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0476426999999999,4.034,1.601533,0.5642729999999999,17.0071966,3.45826,9.46991,0.482915,0.057599,3.29132,0.2471925999999999,3,1,1,1,1,3,3,7,3,6,4,1
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03959756,3.663784,1.346286,0.572883,14.4129436,2.718876,8.139877,0.4297762,0.0499021,2.804444,0.2700683,3,1,1,2,1,3,3,3,3,1,4,1
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0477874,4.0366,1.597391,0.5656640000000001,17.0723812,3.46125,9.52262,0.483852,0.0578639,3.2998000000000003,0.2469953,3,1,2,1,1,3,3,7,3,6,4,1
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03972637,3.654998,1.338898,0.571868,14.4521777,2.718116,8.179476,0.4292499,0.0500015,2.805259,0.2700752999999999,3,1,2,2,1,3,3,3,3,1,4,1
ssp_socio3_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0464313,3.94777,1.559977,0.5530710000000001,16.6831459,3.38606,9.30728,0.472124,0.0566287,3.21918,0.2418732,3,1,3,1,1,3,3,7,3,6,4,1
