scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals
ssp_socio3_ag1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,India,water_td_irr_KrishnaR_W,3.52596,21.12349,5.50531,19.6653,16.801137999999998,2.0379560000000003,9.38015,3.97534,0.8817520000000001,0.52594,2,1,2,1,1,1,3,5,5,4,2
ssp_socio3_ag1_gwmed_rs_hadgem_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.70868,22.37381,8.194360000000001,22.59024,19.064556000000003,1.934416,10.81934,4.3639600000000005,1.235094,0.711746,2,1,2,2,1,1,3,5,5,7,2
ssp_socio3_ag1_gwmed_rs_ipsl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.55201,21.94903,5.29507,21.59939,17.456306,1.856171,9.72456,4.0047,1.224484,0.6463909999999999,2,1,3,2,1,1,3,5,5,4,2
ssp_socio3_ag1_gwmed_rs_noresm_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.5349000000000004,21.69314,5.49831,21.35593,17.522085,1.852546,9.78699,4.0101,1.221224,0.6512249999999999,2,1,5,2,1,1,3,5,5,4,2
ssp_socio3_ag2_gwhi_exp_gfdl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.676225,20.8423,5.54452,16.76931,15.383027,1.5980120000000002,8.555589999999999,3.44348,1.046797,0.7391479999999999,3,2,1,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwhi_exp_hadgem_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.730269,21.02035,6.298030000000002,17.040429999999997,15.799892000000003,1.62573,8.820260000000001,3.53629,1.055237,0.762375,3,2,2,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwhi_exp_ipsl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.655147,20.902420000000003,6.20383,16.97255,15.65923,1.6217629999999998,8.70701,3.5196300000000003,1.053548,0.757279,3,2,3,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwhi_exp_miroc_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.671594,20.80141,5.198729999999999,16.670859999999998,15.400597000000001,1.5896880000000002,8.64547,3.3907,1.043829,0.7309100000000001,3,2,4,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwhi_exp_noresm_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.653977,20.72992,5.90729,16.75591,15.542473999999999,1.611066,8.65564,3.47793,1.047156,0.7506820000000001,3,2,5,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwhi_rs_gfdl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.655623,20.77028,4.79859,16.60051,15.233839,1.573375,8.57297,3.33592,1.034172,0.7174020000000001,3,1,1,2,1,2,3,5,7,2,2
ssp_socio3_ag2_gwhi_rs_hadgem_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.72574,21.07288,6.215920000000001,17.066860000000002,15.993956,1.611681,9.07055,3.50941,1.044427,0.7578879999999999,3,1,2,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwhi_rs_ipsl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.645624,20.85029,5.3406,16.81739,15.508472999999999,1.593055,8.72355,3.41581,1.041687,0.7343710000000001,3,1,3,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwhi_rs_noresm_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.644882,20.66156,5.30351,16.642210000000002,15.382786,1.591846,8.60511,3.41049,1.040405,0.734935,3,1,5,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwlo_exp_gfdl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.707168,20.83465,5.50623,16.66977,15.49264,1.594939,8.71594,3.40785,1.037659,0.736252,1,2,1,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwlo_exp_hadgem_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.749829,21.02444,6.27751,16.991229999999998,15.946204999999999,1.6183379999999998,8.99949,3.51915,1.049103,0.760124,1,2,2,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwlo_exp_ipsl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.69124,20.91939,6.25361,16.94649,15.810134000000001,1.6163340000000002,8.87469,3.5136300000000005,1.048123,0.7573570000000001,1,2,3,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwlo_exp_miroc_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.729079,20.84673,5.1678,16.63244,15.453038999999997,1.582239,8.719719999999999,3.38256,1.038694,0.729826,1,2,4,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwlo_exp_noresm_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.708995,20.75604,5.91516,16.72596,15.69402,1.603685,8.83018,3.46917,1.041317,0.749668,1,2,5,2,1,2,3,5,7,4,2
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_uct,2100,India,water_td_irr_KrishnaR_W,3.751947,20.80742,4.65878,16.52168,15.263797000000002,1.567954,8.64605,3.3086900000000004,1.027476,0.713627,1,1,1,2,1,2,3,5,7,2,2
