scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_ag5_soc3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.823414,14.05652,10.66464,0.305282,36.1384308,5.16841,0.2428307999999999,19.49239,2.74953,4.4732,4.01207,1,2,2,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwlo_exp_hadgem_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.691458,16.20515,14.24766,0.416174,42.2880751,4.87049,0.2973731,22.16827,2.772962,6.551,5.62798,1,2,2,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.866896,11.20149,9.35484,0.275645,34.505398,4.617929999999999,0.272828,18.54306,2.62924,4.55705,3.88529,1,2,3,1,2,5,3,1,6,7,0,4
ssp_ag5_soc3_gwlo_exp_ipsl_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.6402990000000002,14.505120000000002,13.39619,0.39764,40.443633899999995,4.46786,0.3037599,21.03604,2.660684,6.5151,5.460190000000001,1,2,3,2,2,5,3,4,0,2,0,4
ssp_ag5_soc3_gwlo_exp_miroc_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.599263,12.56771,12.24381,0.366434,38.3664088,3.9354,0.2992298,20.30935,2.457809,6.20677,5.15785,1,2,4,2,2,5,3,4,0,7,0,4
ssp_ag5_soc3_gwlo_exp_noresm_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.73677,13.48324,10.11855,0.2917679999999999,34.6565663,5.130739999999999,0.2386563,18.47512,2.61316,4.31858,3.88031,1,2,5,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwlo_exp_noresm_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.6667610000000002,16.03379,13.97246,0.411081,41.7759439,4.8320500000000015,0.2980939,21.81603,2.75013,6.49593,5.58371,1,2,5,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwlo_rs_hadgem_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.589724,11.74432,11.63525,0.354228,37.5828536,3.73729,0.3008555999999999,20.02432,2.385368,6.084230000000001,5.05079,1,1,2,2,2,5,3,4,0,7,0,4
ssp_ag5_soc3_gwlo_rs_noresm_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.544986,10.8079,10.88015,0.336055,36.2157182,3.50348,0.3009492,19.30418,2.281539,5.9323700000000015,4.8932,1,1,5,2,2,5,3,1,0,7,0,4
ssp_ag5_soc3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.870224,14.057620000000002,10.82854,0.308223,36.5438189,5.231960000000001,0.2520389,19.54375,2.80894,4.60776,4.09937,2,2,1,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwmed_exp_gfdl_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.6803310000000002,16.1565,14.334970000000002,0.417112,42.231648199999995,4.85142,0.2981552,22.10097,2.772133,6.576549999999999,5.63242,2,2,1,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.7979470000000002,13.93382,10.507269999999998,0.300244,35.6359437,5.30301,0.2425437,19.02196,2.66496,4.42225,3.98122,2,2,2,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwmed_exp_hadgem_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.6917799999999998,16.17923,14.23281,0.416245,42.2275118,4.86608,0.2978618,22.10512,2.77299,6.557930000000001,5.62753,2,2,2,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.922711,13.66411,10.6838,0.309664,37.239666,5.31266,0.270196,19.87313,2.83793,4.75022,4.195530000000001,2,2,3,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwmed_exp_ipsl_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.661086,15.62668,14.02934,0.412922,41.430598700000004,4.75178,0.3034847,21.40441,2.754604,6.616230000000001,5.60009,2,2,3,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwmed_exp_miroc_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.815935,12.98539,10.20081,0.292477,35.1506088,4.8790700000000005,0.2464587999999999,18.94433,2.67681,4.4723,3.93164,2,2,4,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwmed_exp_miroc_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.6682709999999998,15.64506,14.022950000000002,0.409822,41.872987,4.70868,0.294606,22.09137,2.721441,6.50012,5.556769999999999,2,2,4,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwmed_exp_noresm_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.746085,13.54234,10.18356,0.293309,34.697383200000004,5.09595,0.2392232,18.49573,2.6365100000000004,4.33844,3.89153,2,2,5,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwmed_exp_noresm_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.6585100000000002,15.94526,13.93355,0.410394,41.294041500000006,4.82489,0.3011885,21.33864,2.749723,6.50304,5.5765600000000015,2,2,5,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.7896330000000005,10.72598,9.03677,0.263531,33.0064008,4.322039999999999,0.2537408,17.914180000000005,2.51117,4.32747,3.6778,2,1,1,1,2,5,3,1,6,0,0,4
ssp_ag5_soc3_gwmed_rs_gfdl_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.639936,14.327370000000002,13.25991,0.392496,40.6505803,4.3937800000000005,0.2975012999999999,21.57995,2.612869,6.3605100000000006,5.40597,2,1,1,2,2,5,3,4,0,2,0,4
ssp_ag5_soc3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.79834,12.80139,10.00653,0.289809,34.7750549,4.81845,0.2438449,18.83135,2.6507400000000003,4.37448,3.85619,2,1,2,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwmed_rs_hadgem_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.680735,15.519290000000002,13.85879,0.408607,41.9170863,4.6912400000000005,0.2959433,22.18329,2.723503,6.4749,5.548209999999999,2,1,2,2,2,5,3,4,6,2,0,4
ssp_ag5_soc3_gwmed_rs_ipsl_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.56923,11.3995,11.54337,0.35489,37.4144849,3.68321,0.3045339,19.79828,2.387121,6.18511,5.05623,2,1,3,2,2,5,3,4,0,7,0,4
ssp_ag5_soc3_gwmed_rs_miroc_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.574264,11.35709,11.53128,0.351366,37.2858291,3.62829,0.2988700999999999,19.92378,2.3620490000000003,6.06787,5.00497,2,1,4,2,2,5,3,4,0,7,0,4
ssp_ag5_soc3_gwmed_rs_noresm_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,1.724627,12.1161,9.49225,0.27592,33.2845245,4.610040000000001,0.2404145,17.9114,2.54779,4.24802,3.72686,2,1,5,1,2,5,3,4,6,7,0,4
ssp_ag5_soc3_gwmed_rs_noresm_NDC_Tax_uct,2100,Middle East,water_td_irr_TigrEuphR_W,1.642032,15.14722,13.47402,0.399071,41.2608632,4.5918100000000015,0.2950252,21.83876,2.675618,6.38306,5.47659,2,1,5,2,2,5,3,4,0,2,0,4
ssp_socio3_ag5_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.340005,12.19132,12.92534,0.39436,46.963871,6.37903,0.332651,25.9576,3.27437,5.55912,5.4611,3,2,1,1,1,5,3,1,2,2,5,4
ssp_socio3_ag5_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.249691,11.98412,12.78778,0.393494,45.858336,6.33517,0.315626,25.3243,3.20532,5.36247,5.31545,3,2,2,1,1,5,3,1,2,2,5,4
ssp_socio3_ag5_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.46296,11.85536,12.21304,0.388601,47.408386,6.056019999999999,0.378166,26.1885,3.31836,5.87323,5.5941100000000015,3,2,3,1,1,5,3,1,2,6,5,4
ssp_socio3_ag5_gwhi_exp_miroc_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.264091,11.20754,11.82552,0.365279,44.645842,5.72602,0.328042,24.9749,3.0779500000000004,5.35999,5.17894,3,2,4,1,1,5,3,1,2,6,5,4
ssp_socio3_ag5_gwhi_exp_noresm_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.111826,11.28266,12.03928,0.370015,43.290987,6.01924,0.307687,23.7226,3.0394,5.13523,5.06683,3,2,5,1,1,5,3,1,2,6,5,4
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.184434,10.98384,11.50183,0.362634,43.312717,5.60262,0.314227,24.3048,2.98786,5.12531,4.9779,3,1,2,1,1,5,3,1,2,6,5,4
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.015073,10.0653,10.54709,0.331962,40.439519,5.23405,0.302569,22.6433,2.76758,4.8257900000000005,4.6662300000000005,3,1,5,1,1,5,3,1,6,7,0,4
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.158464,9.83854,9.9577,0.31593,40.367676,4.94168,0.327896,22.66652,2.74152,4.99009,4.69997,1,2,1,1,1,5,3,1,2,6,0,4
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.222996,11.62877,12.3438,0.38185,45.178556,6.10389,0.313296,25.1657,3.12441,5.2672,5.20406,1,2,2,1,1,5,3,1,2,2,5,4
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.324466,9.52844,9.17112,0.309823,41.13007700000001,4.57865,0.381587,23.1539,2.79368,5.358090000000002,4.86417,1,2,3,1,1,5,3,1,2,0,5,4
ssp_socio3_ag5_gwlo_exp_noresm_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.114289,10.88467,11.50649,0.355293,42.823260000000005,5.71894,0.30788,23.8279,2.95324,5.05997,4.95533,1,2,5,1,1,5,3,1,2,6,5,4
ssp_socio3_ag5_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.303146,11.79698,12.44173,0.379424,46.028758999999994,6.1430500000000015,0.330039,25.5974,3.17543,5.44895,5.33389,2,2,1,1,1,5,3,1,2,2,5,4
ssp_socio3_ag5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.242468,11.93711,12.73523,0.39056,45.958431000000004,6.31114,0.313781,25.5071,3.19044,5.3350800000000005,5.30089,2,2,2,1,1,5,3,1,2,2,5,4
ssp_socio3_ag5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.38322,10.54108,10.52211,0.344217,43.944824,5.2081800000000005,0.3802239999999999,24.5413,3.0295300000000003,5.5953,5.19029,2,2,3,1,1,5,3,1,2,6,5,4
ssp_socio3_ag5_gwmed_exp_miroc_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.16515,9.86891,10.13727,0.322282,40.814938,4.9016,0.327568,23.00003,2.7714,5.06106,4.75328,2,2,4,1,1,5,3,1,2,6,0,4
ssp_socio3_ag5_gwmed_exp_noresm_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.126934,11.32951,12.08646,0.371377,43.761549,6.02349,0.308759,24.1212,3.05452,5.156829999999999,5.09675,2,2,5,1,1,5,3,1,2,6,5,4
ssp_socio3_ag5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Middle East,water_td_irr_TigrEuphR_W,2.128103,9.91723,10.17433,0.325364,40.509274999999995,4.91685,0.316075,22.92185,2.76436,4.927919999999999,4.66222,2,1,2,1,1,5,3,1,2,6,0,4
