14.689,24.748,37.391,47.182,39.507,17.549,7.758,5.593,3.773,3.635,5.179,8.965
14.997,24.648,36.146,45.300,38.125,16.652,7.220,5.273,3.339,3.040,4.623,8.339
13.981,24.292,36.914,46.993,38.076,16.604,7.133,5.186,4.239,3.153,4.352,8.182
14.169,23.871,35.300,45.265,37.496,16.288,7.390,6.591,6.213,4.002,5.167,8.665
14.223,24.340,35.743,45.085,37.487,16.435,7.781,8.354,4.596,3.881,4.994,8.734
14.704,24.720,36.849,46.128,37.947,16.489,7.356,6.602,3.977,3.663,5.211,9.376
14.598,24.442,37.080,46.263,39.192,16.825,7.142,4.515,3.117,3.538,4.800,8.275
13.983,23.684,36.367,45.514,37.536,16.333,9.059,8.383,5.786,5.066,5.363,8.743
14.447,24.483,35.890,45.351,37.783,16.426,7.499,7.059,4.577,3.699,4.762,8.472
14.077,24.833,37.721,47.113,37.886,16.363,7.465,6.806,6.020,4.189,5.019,9.170
14.862,25.653,37.652,47.163,38.473,16.637,7.202,4.842,4.981,3.881,4.851,8.482
14.296,24.933,37.212,46.838,38.105,16.514,7.293,5.972,11.880,5.836,5.701,8.839
14.096,23.592,36.795,46.748,37.614,16.468,8.717,5.451,3.674,3.162,4.454,8.102
13.835,23.868,35.377,45.549,37.565,16.282,8.032,7.442,5.957,4.004,5.045,9.060
14.729,24.518,36.495,46.558,37.890,16.487,8.872,11.109,8.014,5.173,5.385,8.488
14.196,23.792,35.931,46.458,37.765,16.616,7.393,6.566,4.575,3.813,4.646,8.209
14.091,23.949,35.637,45.823,37.847,16.450,7.406,10.856,8.588,4.787,5.337,8.794
14.078,24.271,36.761,45.865,37.930,16.406,7.194,4.863,5.536,4.682,5.183,8.674
14.253,23.651,35.573,44.909,37.390,16.292,7.386,7.248,5.063,4.124,5.355,8.622
14.162,24.057,35.427,44.883,37.308,16.404,8.922,10.229,6.595,4.467,5.352,8.568
14.114,24.141,35.864,45.142,37.450,16.751,9.382,8.257,5.096,3.938,5.138,8.511
14.046,24.214,35.806,45.021,37.460,16.468,7.210,5.767,5.391,3.933,4.983,8.553
14.440,24.424,36.062,45.404,37.896,16.389,7.195,5.332,4.777,4.235,5.283,8.695
14.292,24.911,35.660,45.110,37.630,16.384,7.235,5.819,4.473,4.840,5.588,8.775
14.549,24.963,35.594,45.396,37.593,16.341,7.195,4.832,3.702,3.465,4.929,8.677
13.855,23.805,35.723,44.903,37.283,16.298,8.562,10.542,7.482,4.765,5.962,9.831
14.627,24.135,36.897,45.677,37.603,16.542,7.701,6.101,5.065,4.060,5.419,8.633
14.115,24.419,35.353,45.189,37.430,16.543,8.244,8.608,5.426,4.394,5.362,8.826
13.900,24.928,36.592,46.960,37.947,16.458,7.025,4.577,3.408,3.229,4.639,8.387
14.475,24.250,35.276,44.835,37.728,16.949,7.751,8.962,5.370,4.039,4.990,8.617
