3.907,5.303,8.439,11.427,13.754,14.227,15.690,13.401,6.134,3.178,2.898,3.276
4.215,5.203,7.194,9.545,12.372,13.330,15.152,13.081,5.700,2.583,2.342,2.650
3.199,4.847,7.962,11.238,12.323,13.282,15.065,12.994,6.600,2.696,2.071,2.493
3.387,4.426,6.348,9.510,11.743,12.966,15.322,14.399,8.574,3.545,2.886,2.976
3.441,4.895,6.791,9.330,11.734,13.113,15.713,16.162,6.957,3.424,2.713,3.045
3.922,5.275,7.897,10.373,12.194,13.167,15.288,14.410,6.338,3.206,2.930,3.687
3.816,4.997,8.128,10.508,13.439,13.503,15.074,12.323,5.478,3.081,2.519,2.586
3.201,4.239,7.415,9.759,11.783,13.011,16.991,16.191,8.147,4.609,3.082,3.054
3.665,5.038,6.938,9.596,12.030,13.104,15.431,14.867,6.938,3.242,2.481,2.783
3.295,5.388,8.769,11.358,12.133,13.041,15.397,14.614,8.381,3.732,2.738,3.481
4.080,6.208,8.700,11.408,12.720,13.315,15.134,12.650,7.342,3.424,2.570,2.793
3.514,5.488,8.260,11.083,12.352,13.192,15.225,13.780,14.241,5.379,3.420,3.150
3.314,4.147,7.843,10.993,11.861,13.146,16.649,13.259,6.035,2.705,2.173,2.413
3.053,4.423,6.425,9.794,11.812,12.960,15.964,15.250,8.318,3.547,2.764,3.371
3.947,5.073,7.543,10.803,12.137,13.165,16.804,18.917,10.375,4.716,3.104,2.799
3.414,4.347,6.979,10.703,12.012,13.294,15.325,14.374,6.936,3.356,2.365,2.520
3.309,4.504,6.685,10.068,12.094,13.128,15.338,18.664,10.949,4.330,3.056,3.105
3.296,4.826,7.809,10.110,12.177,13.084,15.126,12.671,7.897,4.225,2.902,2.985
3.471,4.206,6.621,9.154,11.637,12.970,15.318,15.056,7.424,3.667,3.074,2.933
3.380,4.612,6.475,9.128,11.555,13.082,16.854,18.037,8.956,4.010,3.071,2.879
3.332,4.696,6.912,9.387,11.697,13.429,17.314,16.065,7.457,3.481,2.857,2.822
3.264,4.769,6.854,9.266,11.707,13.146,15.142,13.575,7.752,3.476,2.702,2.864
3.658,4.979,7.110,9.649,12.143,13.067,15.127,13.140,7.138,3.778,3.002,3.006
3.510,5.466,6.708,9.355,11.877,13.062,15.167,13.627,6.834,4.383,3.307,3.086
3.767,5.518,6.642,9.641,11.840,13.019,15.127,12.640,6.063,3.008,2.648,2.988
3.073,4.360,6.771,9.148,11.530,12.976,16.494,18.350,9.843,4.308,3.681,4.142
3.845,4.690,7.945,9.922,11.850,13.220,15.633,13.909,7.426,3.603,3.138,2.944
3.333,4.974,6.401,9.434,11.677,13.221,16.176,16.416,7.787,3.937,3.081,3.137
3.118,5.483,7.640,11.205,12.194,13.136,14.957,12.385,5.769,2.772,2.358,2.698
3.693,4.805,6.324,9.080,11.975,13.627,15.683,16.770,7.731,3.582,2.709,2.928
