Scenario,Input_Amplitude,Input_lambda,Cotton_Demand,Rice_Demand,Wheat_Demand,Sugarcane_Demand,Miscellaneous_Demand,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months
58,0.6854603601319317,0.21765967226261576,72.28063097272342,40.261148475094124,95.81254779084914,155.61138053256116,33.30181976180503,4.2481473139640995,14.427241029893104,-18.891349079070757,33.31859010896386,0.9911805015505417,2,Jun-Jul-Aug,Mar-Apr-May
59,1.6206307358264642,0.5752139187102322,90.10087292437883,19.70906364796573,96.9323957396279,86.33904005424708,30.33845764423618,1.6341333485452674,22.792720202137694,4.020875411904669,18.771844790233025,0.6273933024746571,2,Jun-Jul-Aug,Feb-Mar-Apr
60,1.3403025981734782,0.2692291727200319,97.73371966676622,58.10774650259025,65.7064299188867,62.13011012892886,44.07269080866185,1.9674739453363406,17.599874161260086,-3.4269804558971337,21.02685461715722,0.8125058093583649,2,May-Jun-Jul,Oct-Nov-Dec
61,1.2941932692047846,0.9511031102566867,57.42301056518396,17.965285056304513,88.94722660813194,95.06805524710204,13.347669209531736,1.6890363239591217,24.129166465892645,6.574930970175668,17.554235495716977,0.592643762486098,2,May-Jun-Jul,Sep-Oct-Nov
62,1.6937421651777125,0.14483052998944956,52.78171154957314,37.840097556903295,46.719206942720064,128.0930838473473,41.69941434622152,1.4891996011848847,21.647646174401935,3.957560769125042,17.690085405276893,0.6605799025350649,2,Jul-Aug-Sep,Feb-Mar-Apr
63,1.0412401042010324,0.8508271213378423,91.66301543207,69.32406023110833,26.11920199087931,82.05183916670815,45.5907694883215,2.362434769374694,40.77297176610006,5.204169368446301,35.56880239765376,0.3507225345759436,0,May-Jun-Jul,Sep-Oct-Nov
64,1.354920190614509,0.17032495413325952,87.98625521602555,79.3795907370734,17.891370365806956,8.564990381112969,16.543586818642886,1.2515973990691698,23.085194213985822,8.28376353644515,14.801430677540674,0.6194446478313168,2,May-Jun-Jul,Oct-Nov-Dec
65,0.8077371950863292,0.1537992697161777,17.915309000062457,83.52933840739468,86.4846551052543,72.47715164971277,44.69990277029116,2.847783459797888,15.176555040897416,-9.981760000522247,25.158315041419662,0.9422428187071904,2,Jun-Jul-Aug,Mar-Apr-May
66,1.3421492111858986,0.17949311244955257,88.41706035763167,66.67952271729627,63.394558253731034,30.71813204682523,15.953575276070167,1.5907547929387111,15.285654010224112,0.49969401215802733,14.785959998066085,0.9355177076777456,2,Jun-Jul-Aug,Oct-Nov-Dec
67,0.7586151323905684,0.7861871615632697,59.916491073692306,55.08012729158521,87.44012640981556,124.9572654193809,46.87476737899152,3.6807287085702587,18.76468438625523,-12.0541252793634,30.81880966561863,0.762069838514016,2,May-Jun-Jul,Sep-Oct-Nov
68,0.471130556600573,0.19960074289991042,44.350300498077075,46.49416690238016,45.33253662776617,150.55395079621226,34.64058823818437,4.617737625139088,7.705143019858443,-16.559994973492977,24.26513799335142,1.855903253598882,1,May-Jun-Jul,Sep-Oct-Nov
69,1.4838468971511078,0.27884198399817517,56.35506746691278,43.35031921311769,80.69867493313565,55.541854461440586,7.382292068212854,1.3328419174419077,20.509832775515036,5.70459362692667,14.805239148588367,0.6972265525768483,2,Jul-Aug-Sep,Feb-Mar-Apr
