8.908,14.091,22.203,29.951,32.253,28.581,29.306,24.087,10.895,5.437,4.938,6.306
9.216,13.991,20.958,28.069,30.871,27.684,28.768,23.767,10.461,4.842,4.382,5.680
8.200,13.635,21.726,29.762,30.822,27.636,28.681,23.680,11.361,4.955,4.111,5.523
8.388,13.214,20.112,28.034,30.242,27.320,28.938,25.085,13.335,5.804,4.926,6.006
8.442,13.683,20.555,27.854,30.233,27.467,29.329,26.848,11.718,5.683,4.753,6.075
8.923,14.063,21.661,28.897,30.693,27.521,28.904,25.096,11.099,5.465,4.970,6.717
8.817,13.785,21.892,29.032,31.938,27.857,28.690,23.009,10.239,5.340,4.559,5.616
8.202,13.027,21.179,28.283,30.282,27.365,30.607,26.877,12.908,6.868,5.122,6.084
8.666,13.826,20.702,28.120,30.529,27.458,29.047,25.553,11.699,5.501,4.521,5.813
8.296,14.176,22.533,29.882,30.632,27.395,29.013,25.300,13.142,5.991,4.778,6.511
9.081,14.996,22.464,29.932,31.219,27.669,28.750,23.336,12.103,5.683,4.610,5.823
8.515,14.276,22.024,29.607,30.851,27.546,28.841,24.466,19.002,7.638,5.460,6.180
8.315,12.935,21.607,29.517,30.360,27.500,30.265,23.945,10.796,4.964,4.213,5.443
8.054,13.211,20.189,28.318,30.311,27.314,29.580,25.936,13.079,5.806,4.804,6.401
8.948,13.861,21.307,29.327,30.636,27.519,30.420,29.603,15.136,6.975,5.144,5.829
8.415,13.135,20.743,29.227,30.511,27.648,28.941,25.060,11.697,5.615,4.405,5.550
8.310,13.292,20.449,28.592,30.593,27.482,28.954,29.350,15.710,6.589,5.096,6.135
8.297,13.614,21.573,28.634,30.676,27.438,28.742,23.357,12.658,6.484,4.942,6.015
8.472,12.994,20.385,27.678,30.136,27.324,28.934,25.742,12.185,5.926,5.114,5.963
8.381,13.400,20.239,27.652,30.054,27.436,30.470,28.723,13.717,6.269,5.111,5.909
8.333,13.484,20.676,27.911,30.196,27.783,30.930,26.751,12.218,5.740,4.897,5.852
8.265,13.557,20.618,27.790,30.206,27.500,28.758,24.261,12.513,5.735,4.742,5.894
8.659,13.767,20.874,28.173,30.642,27.421,28.743,23.826,11.899,6.037,5.042,6.036
8.511,14.254,20.472,27.879,30.376,27.416,28.783,24.313,11.595,6.642,5.347,6.116
8.768,14.306,20.406,28.165,30.339,27.373,28.743,23.326,10.824,5.267,4.688,6.018
8.074,13.148,20.535,27.672,30.029,27.330,30.110,29.036,14.604,6.567,5.721,7.172
8.846,13.478,21.709,28.446,30.349,27.574,29.249,24.595,12.187,5.862,5.178,5.974
8.334,13.762,20.165,27.958,30.176,27.575,29.792,27.102,12.548,6.196,5.121,6.167
8.119,14.271,21.404,29.729,30.693,27.490,28.573,23.071,10.530,5.031,4.398,5.728
8.694,13.593,20.088,27.604,30.474,27.981,29.299,27.456,12.492,5.841,4.749,5.958
