Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Met,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
22,1.270787187398998,34.8387,14.82636,20.012340000000002,0.41046307698048434,0,May-Jun-Jul,Sep-Oct-Nov,1.3300019950513065,0.5733076467360647
23,1.768800494690002,32.33003333333333,8.18769333333333,24.14234,0.4423131845415151,0,May-Jun-Jul,Sep-Oct-Nov,0.9128968784511935,0.5925842823131525
24,1.2509349942743295,29.181277777777773,11.962359999999995,17.218917777777776,0.4900402274670024,0,May-Jun-Jul,Oct-Nov-Dec,1.3535183566171387,0.40371544165873463
25,1.622515158118925,20.299944444444442,3.2206933333333314,17.07925111111111,0.704435425384306,0,May-Jun-Jul,Oct-Nov-Dec,1.0088600497651754,0.13237746920676702
26,1.034918688286697,21.81416666666666,10.666026666666662,11.14814,0.6555373037399246,0,May-Jun-Jul,Nov-Dec-Jan,1.6676476741759214,0.16126959705325883
27,1.1137534904643485,25.329944444444436,11.52769333333333,13.802251111111108,0.5645492050471667,0,May-Jun-Jul,Oct-Nov-Dec,1.5388722675147555,0.26383263704111914
28,1.0150699620867472,33.01727777777778,17.751026666666668,15.266251111111107,0.4331065721482524,0,May-Jun-Jul,Oct-Nov-Dec,1.7032284291960316,0.43912694172323474
29,2.773051076688997,20.029033333333334,-2.547973333333334,22.57700666666667,0.7139635628945314,0,May-Jun-Jul,Sep-Oct-Nov,0.5274287909787542,0.021779998625203214
30,2.687334471627547,36.55675555555555,5.178115555555553,31.378639999999994,0.3911725694110954,0,Apr-May-Jun,Aug-Sep-Oct,0.5490791391472568,0.9818452173048431
31,1.221844938738313,19.54427777777778,6.584693333333334,12.959584444444445,0.7316719585442741,0,May-Jun-Jul,Oct-Nov-Dec,1.3893427304912456,0.1048399774121534
32,1.5033637742323065,39.103033333333336,13.779360000000002,25.323673333333332,0.36570052962643135,0,May-Jun-Jul,Sep-Oct-Nov,1.1008026578019434,0.7488524609843545
33,2.552906644488379,27.38536666666667,1.612026666666667,25.773340000000005,0.5221766856021647,0,May-Jun-Jul,Sep-Oct-Nov,0.5859777373254036,0.4615091626278155
34,2.287404753967268,32.6057,5.143026666666666,27.462673333333335,0.4385736236302242,0,May-Jun-Jul,Sep-Oct-Nov,0.6715683221948265,0.6983054267683347
35,1.9443478454135628,25.380366666666667,3.721693333333336,21.658673333333333,0.5634276363225643,0,May-Jun-Jul,Sep-Oct-Nov,0.8167957339609992,0.34604679486472856
36,1.2567906111987053,46.19570000000001,20.27769333333334,25.91800666666667,0.30955262069846323,0,May-Jun-Jul,Sep-Oct-Nov,1.3464958856584288,0.8447711017161977
37,2.8301675796920174,20.91136666666667,-2.3213066666666675,23.232673333333338,0.6838386140870754,0,May-Jun-Jul,Sep-Oct-Nov,0.5137317794368235,0.06926866710488619
38,1.4977549121996043,28.075366666666667,8.758359999999994,19.31700666666667,0.5093433033228417,0,May-Jun-Jul,Sep-Oct-Nov,1.1054839424821221,0.4226121554019933
39,2.6732034998013785,34.449,4.2633600000000005,30.185639999999996,0.41510638915498277,0,May-Jun-Jul,Aug-Sep-Oct,0.5527759480539844,0.8632937355179402
40,2.624549736492095,29.317333333333327,2.189359999999997,27.12797333333333,0.4877660542113882,0,May-Jun-Jul,Aug-Sep-Oct,0.565847733068273,0.5709578684246015
41,1.148542370062734,28.63494444444444,12.982026666666668,15.652917777777771,0.499389828666994,0,May-Jun-Jul,Oct-Nov-Dec,1.4876969764852337,0.362286576223102
42,1.0437887025378128,40.88203333333333,21.846359999999997,19.035673333333335,0.3497869072069964,0,May-Jun-Jul,Sep-Oct-Nov,1.6521763111876135,0.6459364415157728
43,1.4757629475098863,39.25803333333332,14.158693333333327,25.099339999999998,0.3642566574484544,0,May-Jun-Jul,Sep-Oct-Nov,1.124230010424244,0.7447044587405212
44,1.4667728544821736,30.241366666666664,10.10569333333333,20.135673333333337,0.4728622273464273,0,May-Jun-Jul,Sep-Oct-Nov,1.132031017029418,0.4827896129551958
45,1.132509132021084,27.285611111111105,12.411359999999997,14.874251111111109,0.5240857513422827,0,May-Jun-Jul,Oct-Nov-Dec,1.5108907962024536,0.32096834641434185
46,1.103486247789955,24.496611111111108,11.189359999999999,13.307251111111107,0.5837542154356953,0,May-Jun-Jul,Oct-Nov-Dec,1.5546238590114163,0.23980943553379913
47,1.6934174082910298,36.464033333333326,10.715693333333329,25.74834,0.3921672588788405,0,May-Jun-Jul,Sep-Oct-Nov,0.9602486691561609,0.7199329015344635
48,2.1874556430019614,22.119033333333324,0.8040266666666618,21.31500666666666,0.6465020321864582,0,May-Jun-Jul,Sep-Oct-Nov,0.7091690202759109,0.1980493576029861
49,1.982816658261607,27.393033333333335,4.402360000000002,22.990673333333334,0.5220305406119073,0,May-Jun-Jul,Sep-Oct-Nov,0.7979936159983627,0.4283405408764353
50,1.9421176679530396,20.71494444444444,1.5536933333333316,19.16125111111111,0.6903228747898057,0,May-Jun-Jul,Oct-Nov-Dec,0.81789896238073,0.15769116835408395
51,1.5761689272984423,42.3007,14.493026666666664,27.807673333333334,0.3380558714158395,0,May-Jun-Jul,Sep-Oct-Nov,1.0429662053480113,0.8714998363233609
52,1.397439109292447,29.511611111111108,10.57736,18.93425111111111,0.48455504330687177,0,May-Jun-Jul,Oct-Nov-Dec,1.1957214547660624,0.45338000224673375
53,1.0628906530805238,36.201611111111106,18.810359999999996,17.39125111111111,0.3950100440588127,0,May-Jun-Jul,Oct-Nov-Dec,1.6197785670026257,0.5383968061334541
54,1.416932653788427,23.86394444444444,7.029693333333331,16.834251111111108,0.5992303591424536,0,May-Jun-Jul,Oct-Nov-Dec,1.177185717256322,0.25713767634960866
55,1.0812996339320478,28.05094444444444,13.656026666666667,14.394917777777774,0.5097867570313538,0,May-Jun-Jul,Oct-Nov-Dec,1.5896074023102902,0.33100631990959745
56,2.4683595972706196,29.8847,3.0960266666666634,26.788673333333335,0.47850572366461774,0,May-Jun-Jul,Sep-Oct-Nov,0.6112335435723326,0.5892902986454404
57,2.0396201267539418,29.987033333333333,5.250359999999997,24.736673333333336,0.47687278168008174,0,May-Jun-Jul,Sep-Oct-Nov,0.7715537425891876,0.5408995248577564
58,1.0555856765355334,57.18003333333333,29.09335999999999,28.086673333333334,0.25008729737245117,0,May-Jun-Jul,Sep-Oct-Nov,1.63203841418133,0.974610463976562
59,1.0784891533489216,29.03161111111111,14.285360000000003,14.74625111111111,0.4925665318838278,0,May-Jun-Jul,Oct-Nov-Dec,1.5941419024042276,0.3562484355578468
60,1.6679775905735506,29.228033333333336,7.603693333333332,21.624340000000004,0.48925631899055816,0,May-Jun-Jul,Sep-Oct-Nov,0.9772211069779352,0.4724014213869578
61,2.9085006289168778,26.08033333333333,-0.2653066666666657,26.345639999999996,0.5483058754361525,0,May-Jun-Jul,Aug-Sep-Oct,0.4958095965370332,0.3858450443291554
62,1.1581980542763775,39.8057,19.008693333333333,20.797006666666668,0.35924503274656644,0,May-Jun-Jul,Sep-Oct-Nov,1.4740051875016493,0.6596965861324736
63,1.1260042496457734,20.921944444444442,8.71936,12.20258444444444,0.6834928769633162,0,May-Jun-Jul,Oct-Nov-Dec,1.5204990734641708,0.1438166364035262
64,1.0392833241593968,24.216944444444437,12.079026666666666,12.137917777777773,0.5904956355169133,0,May-Jun-Jul,Oct-Nov-Dec,1.6600091714193927,0.2248105002519777
65,1.6053086789775333,27.6237,7.443359999999998,20.18034,0.5176714198315215,0,May-Jun-Jul,Sep-Oct-Nov,1.021283763723455,0.41539156912551
66,1.0018183327718841,55.91236666666666,29.767026666666652,26.145340000000004,0.25575737269810916,0,May-Jun-Jul,Sep-Oct-Nov,1.7277533547259976,0.9153366332773083
67,0.9868120298772912,22.155833333333334,11.41702666666667,10.738806666666665,0.6454282167976831,0,May-Jun-Jul,Nov-Dec-Jan,1.7563274856703497,0.15339868552353433
68,0.9885217961200701,34.43661111111112,19.095360000000007,15.341251111111111,0.41525572751222445,0,May-Jun-Jul,Oct-Nov-Dec,1.7530337151241004,0.4639414729362855
69,0.9786430104279117,31.505277777777767,17.543026666666655,13.962251111111112,0.4538922050097428,0,May-Jun-Jul,Oct-Nov-Dec,1.772252280380849,0.3906690454213492
70,1.6956603343870085,25.231033333333336,5.519359999999999,19.711673333333337,0.5667623601094419,0,May-Jun-Jul,Sep-Oct-Nov,0.9587980880852245,0.3394147691918187
71,2.392145799912498,18.967033333333333,-1.616640000000002,20.583673333333337,0.7539397305148758,0,May-Jun-Jul,Sep-Oct-Nov,0.635544066915433,0.02080363219498308
72,1.0835932588978359,42.25336666666667,21.607693333333337,20.645673333333335,0.3384345704997077,0,May-Jun-Jul,Sep-Oct-Nov,1.5859319378515442,0.6870345425320131
73,1.5122210650198862,41.585699999999996,14.827359999999997,26.75834,0.3438682046953641,0,May-Jun-Jul,Sep-Oct-Nov,1.0934773914121207,0.8254703252031045
74,1.2318091413967778,27.730277777777772,11.33269333333333,16.397584444444444,0.515681815905198,0,May-Jun-Jul,Oct-Nov-Dec,1.376888115900252,0.35455313800138427
75,1.516053768658441,44.7277,16.234026666666665,28.493673333333334,0.3197123929913678,0,May-Jun-Jul,Sep-Oct-Nov,1.0903291396624752,0.9206325092422838
76,1.2696114689583944,40.859700000000004,17.619693333333338,23.240006666666666,0.34997809577652306,0,May-Jun-Jul,Sep-Oct-Nov,1.3313785589939087,0.7201793301227899
77,1.2120406450279575,28.352944444444447,11.953360000000002,16.399584444444443,0.5043567883406191,0,May-Jun-Jul,Oct-Nov-Dec,1.4018030066697156,0.36895750025284574
78,1.3480117313500297,29.798611111111114,11.243360000000001,18.55525111111111,0.4798881379631787,0,May-Jun-Jul,Oct-Nov-Dec,1.2451283894838556,0.44966196525169233
79,1.0588382908720837,50.400033333333326,25.896359999999994,24.503673333333335,0.2837299710780615,0,May-Jun-Jul,Sep-Oct-Nov,1.6265516928364532,0.841178005311755
80,1.3214642761384823,17.284611111111104,4.075026666666663,13.209584444444442,0.827325527203068,0,May-Jun-Jul,Oct-Nov-Dec,1.2731773518451333,0.02931281370628856
81,1.4360440366169285,29.043366666666664,9.91469333333333,19.12867333333333,0.49236716129098906,0,May-Jun-Jul,Sep-Oct-Nov,1.15952305520229,0.44569825282792697
82,1.07024288196002,50.241033333333334,25.57402666666666,24.66700666666667,0.28462790375197966,0,May-Jun-Jul,Sep-Oct-Nov,1.6075937498212187,0.8439159644414777
83,0.9891971094545787,58.1127,31.096359999999997,27.01634,0.2460735777205327,0,May-Jun-Jul,Sep-Oct-Nov,1.7517378686737601,0.9482634019836039
84,1.5062001957020166,40.13436666666667,14.223693333333335,25.910673333333335,0.3563031184413026,0,May-Jun-Jul,Sep-Oct-Nov,1.0984419528443798,0.780259111404942
85,1.0883169983765257,52.23003333333333,26.106693333333332,26.12334,0.2737888354146178,0,May-Jun-Jul,Sep-Oct-Nov,1.578387902963913,0.8943239809977706
86,1.492039289759847,31.17503333333333,10.250359999999999,20.92467333333333,0.4587003916595652,0,May-Jun-Jul,Sep-Oct-Nov,1.1103062386894227,0.5130328866513094
87,1.253212332184921,46.70603333333334,20.569026666666666,26.137006666666668,0.3061702949155034,0,May-Jun-Jul,Sep-Oct-Nov,1.3507731221524,0.8554430105201848
88,2.0436900518423204,18.71861111111111,-0.11764000000000152,18.83625111111111,0.7639455681362876,0,May-Jun-Jul,Oct-Nov-Dec,0.7697056967452943,0.051363375571574055
89,1.0022248147419754,36.1826111111111,19.87369333333333,16.308917777777776,0.39521746941056723,0,May-Jun-Jul,Oct-Nov-Dec,1.7269864367066639,0.5116809571675558
90,1.9762657238920325,37.41936666666667,9.064693333333333,28.354673333333334,0.3821550516176561,0,May-Jun-Jul,Sep-Oct-Nov,0.8011305576955998,0.8350898683683537
91,1.8146793938786305,21.746277777777777,2.8500266666666665,18.89625111111111,0.6575838010591851,0,May-Jun-Jul,Oct-Nov-Dec,0.8859692702136472,0.20331544173364202
92,1.1444167912152123,46.1567,22.19302666666667,23.963673333333332,0.309814176490087,0,May-Jun-Jul,Sep-Oct-Nov,1.4936019679088068,0.7937661684874172
93,0.9978474468491607,31.835277777777776,17.368360000000003,14.466917777777775,0.4491872224209691,0,May-Jun-Jul,Oct-Nov-Dec,1.7352212206596358,0.40452831534910744
94,1.1200813449660336,26.294944444444436,12.006359999999995,14.28858444444444,0.5438307743989658,0,May-Jun-Jul,Oct-Nov-Dec,1.529331761561061,0.2912593291474833
95,1.690499570848625,43.43769999999999,13.95502666666666,29.482673333333334,0.32920711731974767,0,May-Jun-Jul,Sep-Oct-Nov,0.9621711574815073,0.9549359801340453
96,2.3041735897261435,37.68366666666666,7.343359999999999,30.340306666666663,0.3794747503339202,0,May-Jun-Jul,Aug-Sep-Oct,0.6655758919360169,0.9432389245401257
97,1.377995151104653,30.322366666666667,11.230026666666665,19.09234,0.4715990726317537,0,May-Jun-Jul,Sep-Oct-Nov,1.2147569847575008,0.47492864910310906
98,2.5745378386199653,33.66866666666667,4.314360000000001,29.354306666666663,0.4247272439261034,0,May-Jun-Jul,Aug-Sep-Oct,0.5797833328968026,0.8017218181368494
99,2.1155577230398435,26.188700000000004,3.0643600000000006,23.124340000000004,0.546037031238664,0,May-Jun-Jul,Sep-Oct-Nov,0.7384300882830904,0.38278292880778114
100,1.2265344702289294,40.15603333333333,17.97969333333333,22.176340000000003,0.3561108708446469,0,May-Jun-Jul,Sep-Oct-Nov,1.383453167398033,0.6891660968860728
101,0.9862001845035783,27.90361111111111,15.251026666666666,12.652584444444443,0.5124784725194867,0,May-Jun-Jul,Oct-Nov-Dec,1.7575126287136111,0.30686464716481804
102,1.2194533889051518,49.164699999999996,22.249026666666666,26.915673333333334,0.2908590919907983,0,May-Jun-Jul,Sep-Oct-Nov,1.3923738878037766,0.8973581385642233
103,1.2938817868534838,47.36136666666666,20.250359999999993,27.11100666666667,0.30193385466776373,0,May-Jun-Jul,Sep-Oct-Nov,1.3035593394825233,0.8906304150447747
104,1.155781669571383,35.44061111111111,16.93036,18.51025111111111,0.4034919137022656,0,May-Jun-Jul,Oct-Nov-Dec,1.4774213734995425,0.5575409065710859
105,1.2551377163606103,31.865944444444445,13.510026666666667,18.355917777777776,0.44875494040136893,0,May-Jun-Jul,Oct-Nov-Dec,1.3484474328870026,0.48845263730883715
106,1.298049442159005,50.9437,21.840026666666667,29.103673333333333,0.2807020298878959,0,May-Jun-Jul,Sep-Oct-Nov,1.298889055097347,0.982355449166693
107,1.0914229097377666,44.735366666666664,22.587693333333327,22.147673333333337,0.31965760125657483,0,May-Jun-Jul,Sep-Oct-Nov,1.5734647973753546,0.7411280207941724
108,1.3948767145493708,23.596611111111105,7.081026666666663,16.515584444444443,0.6060192259246269,0,May-Jun-Jul,Oct-Nov-Dec,1.1982088465833136,0.24527571367934994
109,2.6442832925695776,33.505333333333326,3.959693333333334,29.545639999999995,0.4267977237454735,0,May-Jun-Jul,Aug-Sep-Oct,0.560475334050218,0.8050279254898444
110,1.3310144501231755,27.991277777777775,10.346359999999999,17.644917777777778,0.5108734268412979,0,May-Jun-Jul,Oct-Nov-Dec,1.2629712239882733,0.38481208642691656
111,2.486689738323823,25.92203333333333,1.195693333333331,24.72634,0.551654255517507,0,May-Jun-Jul,Sep-Oct-Nov,0.6056143831105837,0.3788169203627495
112,1.2639251220234586,23.563944444444445,8.46336,15.100584444444445,0.6068593496184143,0,May-Jun-Jul,Oct-Nov-Dec,1.3380516342307267,0.230682695420588
113,1.0309903528956537,51.40136666666666,26.98902666666666,24.41234,0.27820271964234417,0,May-Jun-Jul,Sep-Oct-Nov,1.674586721500459,0.8461242356085842
114,1.8255348156185986,40.673033333333336,11.598026666666668,29.075006666666667,0.35158430114629596,0,May-Jun-Jul,Sep-Oct-Nov,0.879785837786968,0.910717164147934
115,2.1109633362356552,38.46203333333334,8.746360000000001,29.715673333333335,0.37179521623488443,0,May-Jun-Jul,Sep-Oct-Nov,0.7403567340878505,0.9218980690800556
116,1.6616807252086623,28.3127,7.238026666666665,21.074673333333337,0.5050736948436567,0,May-Jun-Jul,Sep-Oct-Nov,0.9814939927763346,0.44145175376540563
117,2.2633139870814185,21.158366666666666,-0.017640000000001876,21.176006666666666,0.6758555717123723,0,May-Jun-Jul,Sep-Oct-Nov,0.6803404360781445,0.14629144796767626
118,1.4157956419769573,36.7727,13.723359999999998,23.04934,0.3888754429236907,0,May-Jun-Jul,Sep-Oct-Nov,1.1782643417309129,0.6573375323452103
119,1.689832882083839,34.271699999999996,9.73636,24.535339999999998,0.41725388585917833,0,May-Jun-Jul,Sep-Oct-Nov,0.9626256239034977,0.6449009522405436
120,1.287368370709287,31.680277777777775,13.023026666666665,18.65725111111111,0.4513849310384134,0,May-Jun-Jul,Oct-Nov-Dec,1.310922324835882,0.49318599846898653
121,1.5374801917990388,17.336611111111104,2.099693333333331,15.236917777777775,0.8248440198808562,0,May-Jun-Jul,Oct-Nov-Dec,1.0730257794095845,0.015318068094805681
122,2.63949633287489,27.89399999999999,1.5013599999999983,26.392639999999993,0.5126550512655054,0,May-Jun-Jul,Aug-Sep-Oct,0.5617782799910186,0.492962730489395
123,1.3656530177908908,21.464611111111104,6.10169333333333,15.362917777777776,0.6662128619976553,0,May-Jun-Jul,Oct-Nov-Dec,1.2270849827471102,0.16922571913299803
124,2.7034245128992223,20.290699999999998,-2.1976400000000025,22.48834,0.7047563662170355,0,May-Jun-Jul,Sep-Oct-Nov,0.5448979113529099,0.04747497806884907
125,2.3709404141625616,23.270366666666664,0.4593600000000002,22.811006666666664,0.6145154567110389,0,May-Jun-Jul,Sep-Oct-Nov,0.6425656555262078,0.2420824962057079
126,2.61406050404265,34.67866666666666,4.59836,30.08030666666666,0.41235726094813346,0,May-Jun-Jul,Aug-Sep-Oct,0.5687252327832941,0.8640499926764418
127,2.2829526920350216,36.212333333333326,6.805026666666665,29.40730666666666,0.39489308430829284,0,May-Jun-Jul,Aug-Sep-Oct,0.6731641221031359,0.869455324553011
128,1.3421778092010135,38.623033333333325,15.535026666666658,23.088006666666665,0.37024538897773446,0,May-Jun-Jul,Sep-Oct-Nov,1.2511981494658388,0.6866853987745224
129,1.0557873839154075,54.87103333333333,28.024359999999994,26.846673333333335,0.2606110935277934,0,May-Jun-Jul,Sep-Oct-Nov,1.6316891039327428,0.9287135995771214
130,2.0678436710244585,22.11636666666666,1.4573599999999978,20.659006666666663,0.6465799837526057,0,May-Jun-Jul,Sep-Oct-Nov,0.7589597342731828,0.20694026963376047
131,2.0108654593934006,36.84603333333333,8.585026666666662,28.261006666666667,0.3881014781328791,0,May-Jun-Jul,Sep-Oct-Nov,0.7847551816448883,0.8217502501613619
132,1.2012779596586765,24.71294444444444,9.926026666666663,14.786917777777777,0.5786441203777599,0,May-Jun-Jul,Oct-Nov-Dec,1.4157255332619623,0.2584240200718125
133,2.7950158815526382,32.730088888888886,3.0657822222222224,29.66430666666666,0.436906848879794,0,Apr-May-Jun,Aug-Sep-Oct,0.5220953548720335,0.7843718531285042
134,2.5488467178804854,28.115366666666663,1.9640266666666655,26.151339999999998,0.5086186557529039,0,May-Jun-Jul,Sep-Oct-Nov,0.5871474439043705,0.501656310585217
135,0.9897893492284685,50.02936666666667,27.355693333333335,22.673673333333333,0.2858321212674423,0,May-Jun-Jul,Sep-Oct-Nov,1.7505773991405904,0.7984670680537549
136,2.595768292109994,29.054999999999993,2.1896933333333326,26.865306666666662,0.4921700223713648,0,May-Jun-Jul,Aug-Sep-Oct,0.5738019467549521,0.5549416602569913
137,1.3026641749743764,42.1147,17.703359999999996,24.411340000000003,0.3395488986031006,0,May-Jun-Jul,Sep-Oct-Nov,1.2937470163377207,0.7629278745454646
138,1.057941958675512,55.35336666666666,28.19902666666666,27.15434,0.25834020333602115,0,May-Jun-Jul,Sep-Oct-Nov,1.628051318670674,0.939679618065392
139,1.1122018300997054,34.73761111111111,17.151693333333334,17.585917777777777,0.41165755337234544,0,May-Jun-Jul,Oct-Nov-Dec,1.541241579785015,0.5200456914936719
140,1.2463384692828428,45.8557,20.286026666666665,25.569673333333334,0.3118478182646869,0,May-Jun-Jul,Sep-Oct-Nov,1.3590541850070017,0.8319174405114086
141,1.0721009652896074,30.25327777777778,15.116693333333336,15.136584444444443,0.47267605530346574,0,May-Jun-Jul,Oct-Nov-Dec,1.604550206923693,0.3866729028319879
142,1.0713186917480608,24.497611111111105,11.703359999999995,12.794251111111109,0.5837303864095594,0,May-Jun-Jul,Oct-Nov-Dec,1.6058322325207088,0.23585694201026572
143,1.006066751129418,36.9646111111111,20.26735999999999,16.697251111111107,0.38685649788160764,0,May-Jun-Jul,Oct-Nov-Dec,1.7198135483460089,0.5324453382661936
144,2.6511280929748624,32.36066666666666,3.4273599999999966,28.933306666666663,0.441894480954245,0,May-Jun-Jul,Aug-Sep-Oct,0.5586543670545536,0.7423659081922472
145,1.1622243035766082,41.060700000000004,19.51302666666667,21.547673333333336,0.34826488588845295,0,May-Jun-Jul,Sep-Oct-Nov,1.468393714640242,0.6887457309635423
146,1.9839970668722884,17.972277777777776,-0.28397333333333474,18.256251111111112,0.795669874281687,0,May-Jun-Jul,Oct-Nov-Dec,0.7974303700973183,0.014253980777785986
147,1.2539233614786378,19.937611111111107,6.423693333333333,13.513917777777774,0.7172373821671494,0,May-Jun-Jul,Oct-Nov-Dec,1.3499264116183798,0.11679260935435226
148,2.286881546156393,31.39836666666666,4.589026666666664,26.80934,0.4554377032350941,0,May-Jun-Jul,Sep-Oct-Nov,0.6717416444974625,0.6397354748049815
149,1.1069186872883248,18.54716666666667,7.3496933333333345,11.197473333333333,0.771007251781494,0,May-Jun-Jul,Nov-Dec-Jan,1.549322809739062,0.0677206722922593
150,1.0603623331865362,39.3796111111111,20.74469333333333,18.634917777777776,0.36313207765439826,0,May-Jun-Jul,Oct-Nov-Dec,1.623994199694356,0.6195452522880787
151,1.2899864585560548,29.71827777777777,11.825359999999998,17.892917777777775,0.481185353570287,0,May-Jun-Jul,Oct-Nov-Dec,1.3079623730393544,0.43102105432648996
152,1.010390252869846,22.52583333333333,11.486026666666666,11.039806666666665,0.6348266804779699,0,May-Jun-Jul,Nov-Dec-Jan,1.7118075601210956,0.17563672884895787
153,1.608617183800871,44.57036666666667,15.222360000000004,29.348006666666667,0.32084097730106176,0,May-Jun-Jul,Sep-Oct-Nov,1.0188727315751815,0.9566190740638607
154,1.5408878477237233,45.797700000000006,16.46402666666667,29.333673333333333,0.3122427545488092,0,May-Jun-Jul,Sep-Oct-Nov,1.0703058738917988,0.9640857295154767
155,1.4798925240495768,38.05270000000001,13.556360000000003,24.496340000000004,0.37579462166942157,0,May-Jun-Jul,Sep-Oct-Nov,1.120668606056416,0.7110236186029083
156,1.4955678106030066,28.901700000000005,9.163693333333333,19.73800666666667,0.49478058384108886,0,May-Jun-Jul,Sep-Oct-Nov,1.1073462699947716,0.44671533725436746
157,1.9308122265280863,29.42203333333333,5.673693333333333,23.74834,0.48603031061755314,0,May-Jun-Jul,Sep-Oct-Nov,0.8235719164468834,0.5055853336483712
158,1.4292791713411246,18.46161111111111,3.698693333333333,14.762917777777778,0.7745802852164703,0,May-Jun-Jul,Oct-Nov-Dec,1.165716560981008,0.06382282527124122
159,0.994571764763841,39.98827777777778,22.28402666666667,17.70425111111111,0.3576047980727685,0,May-Jun-Jul,Oct-Nov-Dec,1.7414555609229379,0.600209961221202
160,1.068396664709241,18.701499999999996,7.801359999999999,10.900139999999999,0.7646445472288321,0,May-Jun-Jul,Nov-Dec-Jan,1.6106676609902764,0.06239516373714903
161,1.0691039001642677,25.238944444444442,12.181026666666666,13.057917777777774,0.5665847092566383,0,May-Jun-Jul,Oct-Nov-Dec,1.609480454265125,0.25492585686904007
162,2.4564900679297907,18.891700000000004,-1.9223066666666666,20.81400666666667,0.7569461721285008,0,May-Jun-Jul,Sep-Oct-Nov,0.6148987268666102,0.006212713411335449
