6.823,10.531,16.313,21.354,21.588,16.826,15.841,13.188,6.273,3.573,3.645,4.867
7.131,10.431,15.068,19.472,20.206,15.929,15.303,12.868,5.839,2.978,3.089,4.241
6.115,10.075,15.836,21.165,20.157,15.881,15.216,12.781,6.739,3.091,2.818,4.084
6.303,9.654,14.222,19.437,19.577,15.565,15.473,14.186,8.713,3.940,3.633,4.567
6.357,10.123,14.665,19.257,19.568,15.712,15.864,15.949,7.096,3.819,3.460,4.636
6.838,10.503,15.771,20.300,20.028,15.766,15.439,14.197,6.477,3.601,3.677,5.278
6.732,10.225,16.002,20.435,21.273,16.102,15.225,12.110,5.617,3.476,3.266,4.177
6.117,9.467,15.289,19.686,19.617,15.610,17.142,15.978,8.286,5.004,3.829,4.645
6.581,10.266,14.812,19.523,19.864,15.703,15.582,14.654,7.077,3.637,3.228,4.374
6.211,10.616,16.643,21.285,19.967,15.640,15.548,14.401,8.520,4.127,3.485,5.072
6.996,11.436,16.574,21.335,20.554,15.914,15.285,12.437,7.481,3.819,3.317,4.384
6.430,10.716,16.134,21.010,20.186,15.791,15.376,13.567,14.380,5.774,4.167,4.741
6.230,9.375,15.717,20.920,19.695,15.745,16.800,13.046,6.174,3.100,2.920,4.004
5.969,9.651,14.299,19.721,19.646,15.559,16.115,15.037,8.457,3.942,3.511,4.962
6.863,10.301,15.417,20.730,19.971,15.764,16.955,18.704,10.514,5.111,3.851,4.390
6.330,9.575,14.853,20.630,19.846,15.893,15.476,14.161,7.075,3.751,3.112,4.111
6.225,9.732,14.559,19.995,19.928,15.727,15.489,18.451,11.088,4.725,3.803,4.696
6.212,10.054,15.683,20.037,20.011,15.683,15.277,12.458,8.036,4.620,3.649,4.576
6.387,9.434,14.495,19.081,19.471,15.569,15.469,14.843,7.563,4.062,3.821,4.524
6.296,9.840,14.349,19.055,19.389,15.681,17.005,17.824,9.095,4.405,3.818,4.470
6.248,9.924,14.786,19.314,19.531,16.028,17.465,15.852,7.596,3.876,3.604,4.413
6.180,9.997,14.728,19.193,19.541,15.745,15.293,13.362,7.891,3.871,3.449,4.455
6.574,10.207,14.984,19.576,19.977,15.666,15.278,12.927,7.277,4.173,3.749,4.597
6.426,10.694,14.582,19.282,19.711,15.661,15.318,13.414,6.973,4.778,4.054,4.677
6.683,10.746,14.516,19.568,19.674,15.618,15.278,12.427,6.202,3.403,3.395,4.579
5.989,9.588,14.645,19.075,19.364,15.575,16.645,18.137,9.982,4.703,4.428,5.733
6.761,9.918,15.819,19.849,19.684,15.819,15.784,13.696,7.565,3.998,3.885,4.535
6.249,10.202,14.275,19.361,19.511,15.820,16.327,16.203,7.926,4.332,3.828,4.728
6.034,10.711,15.514,21.132,20.028,15.735,15.108,12.172,5.908,3.167,3.105,4.289
6.609,10.033,14.198,19.007,19.809,16.226,15.834,16.557,7.870,3.977,3.456,4.519
