Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
186,2.1953236454736897,20.169700000000002,-0.13464000000000098,20.304340000000003,0.7089842684819307,2,May-Jun-Jul,Sep-Oct-Nov,0.7061090097687501,0.10764716558550219
187,2.6791046413997446,29.02833333333333,1.8476933333333303,27.180639999999997,0.49262215077223415,2,May-Jun-Jul,Aug-Sep-Oct,0.551223121102967,0.5580630050847267
188,2.845240308648835,31.132422222222218,2.175782222222222,28.956639999999997,0.45932821731399714,2,Apr-May-Jun,Aug-Sep-Oct,0.5101919398246668,0.6959580631554662
189,2.4791436020479494,28.804366666666667,2.554359999999999,26.250006666666668,0.4964525054650279,2,May-Jun-Jul,Sep-Oct-Nov,0.6079193732960293,0.532875818437223
190,1.858022700764421,19.921277777777775,1.521026666666664,18.40025111111111,0.71782544069295,2,May-Jun-Jul,Oct-Nov-Dec,0.8617692242900021,0.1168251823278871
191,1.3504828627774357,19.885611111111107,5.316693333333333,14.568917777777774,0.71911292643201,2,May-Jun-Jul,Oct-Nov-Dec,1.2425812811069405,0.11514620000096566
192,1.5456294040912961,30.210700000000003,9.231026666666667,20.979673333333338,0.47334222642970863,2,May-Jun-Jul,Sep-Oct-Nov,1.066573985760115,0.49089974756033533
193,1.7809837422787276,22.239944444444443,3.3406933333333306,18.899251111111113,0.6429872176938892,2,May-Jun-Jul,Oct-Nov-Dec,0.9055961741284146,0.22434401739102927
194,1.1853069095868882,25.850944444444444,10.815026666666666,15.035917777777778,0.5531712789345758,2,May-Jun-Jul,Oct-Nov-Dec,1.4368488910016444,0.2896043163704056
195,1.3302133331981734,39.15436666666667,15.94569333333333,23.208673333333337,0.36522107793851855,0,May-Jun-Jul,Sep-Oct-Nov,1.26382652473387,0.6968488993986864
196,1.990750436631123,31.854366666666664,6.408693333333332,25.445673333333332,0.44891804472646873,2,May-Jun-Jul,Sep-Oct-Nov,0.7942225627360221,0.6114977728613488
197,1.4642564332171457,24.784277777777778,7.147026666666665,17.637251111111112,0.57697868496381,2,May-Jun-Jul,Oct-Nov-Dec,1.1342570048144949,0.2966120693475373
198,1.2138625607487228,40.122033333333334,18.17469333333333,21.947340000000004,0.35641264442396986,0,May-Jun-Jul,Sep-Oct-Nov,1.3994777916315793,0.6843215958771953
199,1.4578916304319145,29.22436666666667,9.740026666666667,19.484340000000003,0.4893177040620213,2,May-Jun-Jul,Sep-Oct-Nov,1.1398779987126666,0.45275812900093204
200,1.0366202134288138,26.352277777777772,13.39702666666666,12.95525111111111,0.5426475889708039,2,May-Jun-Jul,Oct-Nov-Dec,1.6646719772756036,0.2784133459474946
201,1.5531757750429798,18.122611111111105,2.4436933333333304,15.678917777777775,0.7890695172083987,2,May-Jun-Jul,Oct-Nov-Dec,1.060643867233139,0.045273649048587446
202,1.247530757831616,33.9287,14.770026666666665,19.158673333333333,0.4214720870531438,0,May-Jun-Jul,Sep-Oct-Nov,1.3576073234061479,0.5466731743088242
203,1.936403797592104,38.362033333333336,9.757026666666667,28.605006666666668,0.3727643911819064,0,May-Jun-Jul,Sep-Oct-Nov,0.8207697695791022,0.8605104567709282
204,1.9419559993562507,28.846033333333335,5.33469333333333,23.511340000000004,0.49573540440568953,2,May-Jun-Jul,Sep-Oct-Nov,0.8179812378964482,0.4838464161800645
205,1.0492763531396678,52.00236666666666,26.847693333333325,25.154673333333335,0.2749874845439727,0,May-Jun-Jul,Sep-Oct-Nov,1.6427586487123074,0.8679232992167066
206,1.327404413940303,37.966033333333336,15.437359999999996,22.528673333333337,0.3766524639129186,0,May-Jun-Jul,Sep-Oct-Nov,1.2668062318299311,0.6654828866319629
207,2.1988182635050366,36.5457,7.394693333333331,29.151006666666667,0.3912909042650709,0,May-Jun-Jul,Sep-Oct-Nov,0.7047215644343,0.8630980508173476
208,2.3970617516234802,34.98533333333332,5.688359999999998,29.296973333333327,0.4087427112313733,0,May-Jun-Jul,Aug-Sep-Oct,0.633909950449279,0.8356710778298929
209,1.9707933385022331,26.83703333333333,4.222359999999997,22.614673333333336,0.5328457815133566,2,May-Jun-Jul,Sep-Oct-Nov,0.8038032744037633,0.4051588859994425
210,1.9564142321483151,23.2937,2.681359999999998,20.612340000000003,0.6138998956799478,2,May-Jun-Jul,Sep-Oct-Nov,0.8107994744344802,0.2623901894577094
211,1.0672127831098344,44.6607,23.06769333333333,21.593006666666668,0.32019202565118776,0,May-Jun-Jul,Sep-Oct-Nov,1.6125979367236378,0.7297793661364914
212,1.072593891317186,26.26861111111111,12.736693333333333,13.531917777777776,0.544375945097127,2,May-Jun-Jul,Oct-Nov-Dec,1.6037539705163666,0.2823996260253311
213,1.280092380329916,31.024611111111106,12.716026666666666,18.308584444444442,0.4609243915672684,2,May-Jun-Jul,Oct-Nov-Dec,1.3192329066066655,0.4699298224456858
214,1.2279260943611623,50.8287,22.87569333333333,27.953006666666667,0.28133711859638355,0,May-Jun-Jul,Sep-Oct-Nov,1.3817002040078412,0.9408796281408256
215,1.0108329208945654,22.667499999999997,11.598359999999998,11.069139999999999,0.630859159589721,2,May-Jun-Jul,Nov-Dec-Jan,1.7109978658390013,0.18062511403165848
216,1.2603969489844558,39.6857,17.22069333333333,22.465006666666667,0.360331303215012,0,May-Jun-Jul,Sep-Oct-Nov,1.3422072227832018,0.6886272837356634
217,1.176578894868858,21.816611111111108,8.531693333333331,13.284917777777778,0.6554638539950447,2,May-Jun-Jul,Oct-Nov-Dec,1.4486323142719946,0.17117633511205096
218,2.328604352484234,35.006,6.0356933333333345,28.970306666666662,0.40850139976004113,0,May-Jun-Jul,Aug-Sep-Oct,0.6570193865278333,0.8227849342297796
219,1.826074644104591,19.565611111111107,1.4870266666666652,18.07858444444444,0.7308741811738853,2,May-Jun-Jul,Oct-Nov-Dec,0.8794778436004125,0.09979452695912502
220,1.7276542941685673,25.77503333333333,5.4996933333333295,20.27534,0.5548004464268396,2,May-Jun-Jul,Sep-Oct-Nov,0.9382305584918422,0.35837816546469514
221,1.0774707792607676,27.851611111111108,13.599359999999999,14.252251111111109,0.5134352890018332,2,May-Jun-Jul,Oct-Nov-Dec,1.5958104609311992,0.32491788669315214
222,1.959298840234566,33.70803333333333,7.4626933333333305,26.24534,0.4242312168909291,0,May-Jun-Jul,Sep-Oct-Nov,0.8093952593573,0.68082046951832
223,2.812990597358472,19.907366666666668,-2.730640000000002,22.63800666666667,0.7183270514600123,2,May-Jun-Jul,Sep-Oct-Nov,0.5177850201425657,0.008277802133479487
224,1.6826282501306307,27.76736666666667,6.801359999999999,20.966006666666672,0.5149930193836649,2,May-Jun-Jul,Sep-Oct-Nov,0.9673970603440246,0.4246677837358045
225,1.4778404539714765,39.323366666666665,14.165359999999998,25.158006666666665,0.3636514676176421,0,May-Jun-Jul,Sep-Oct-Nov,1.12243261139965,0.7472622211512885
226,2.6375400107532827,31.608999999999995,3.149026666666666,28.45997333333333,0.4524027966718341,2,May-Jun-Jul,Aug-Sep-Oct,0.5622890934054325,0.6987699535506352
227,1.3623389196161848,17.88027777777777,4.001359999999995,13.878917777777774,0.7997638614861194,2,May-Jun-Jul,Oct-Nov-Dec,1.2304419935630126,0.04669173771953814
228,1.0662101690232968,47.290699999999994,24.301693333333326,22.98900666666667,0.3023850355355282,0,May-Jun-Jul,Sep-Oct-Nov,1.6142586560047123,0.7823718358844979
229,2.1445786381427885,33.4247,6.241026666666665,27.183673333333335,0.427827325301349,0,May-Jun-Jul,Sep-Oct-Nov,0.726392250701448,0.7075913151673024
230,1.1686090637777278,33.5736111111111,15.639693333333325,17.933917777777772,0.425929756339718,0,May-Jun-Jul,Oct-Nov-Dec,1.459527429857102,0.509214203390777
231,0.9977810579181333,38.630277777777785,21.41469333333334,17.215584444444445,0.37017595582049195,0,May-Jun-Jul,Oct-Nov-Dec,1.7353478844653245,0.5690352574449895
232,2.4920023833092393,30.947666666666663,3.4676933333333313,27.47997333333333,0.4620703768727853,2,May-Jun-Jul,Aug-Sep-Oct,0.6040078576423291,0.6469091961478451
233,2.3625897402427882,25.342699999999997,1.4513599999999975,23.89134,0.5642650546311168,2,May-Jun-Jul,Sep-Oct-Nov,0.6453785280861244,0.3469328799453209
234,1.2687675246069656,43.283366666666666,18.749693333333333,24.533673333333333,0.3303809546546364,0,May-Jun-Jul,Sep-Oct-Nov,1.3323584642627222,0.779071303411717
235,1.23225014320459,26.503944444444443,10.59736,15.906584444444444,0.5395423322733933,2,May-Jun-Jul,Oct-Nov-Dec,1.3763426597891728,0.31720844874493054
