2986.417,4745.050,7205.797,9132.724,8175.757,4624.389,3178.126,2615.639,1433.576,1072.476,1323.898,1999.517
3103.372,4707.017,6732.497,8417.011,7650.628,4283.527,2973.637,2494.062,1268.406,846.266,1112.348,1761.634
2717.207,4572.001,7024.271,9060.939,7631.986,4265.165,2940.506,2461.149,1610.540,889.367,1009.217,1701.848
2788.691,4411.582,6410.893,8403.842,7411.329,4145.260,3038.415,2995.221,2361.176,1212.026,1319.097,1885.553
2809.098,4589.937,6579.326,8335.481,7407.809,4201.072,3186.851,3665.477,1746.275,1166.018,1253.421,1911.605
2992.068,4734.559,6999.693,8731.804,7582.599,4221.396,3025.349,2999.231,1511.081,1083.141,1335.910,2155.749
2951.549,4628.929,7087.681,8783.399,8056.029,4349.146,2944.053,2205.920,1184.001,1035.664,1179.613,1737.154
2718.011,4340.465,6816.435,8498.428,7426.473,4162.347,3672.910,3676.604,2198.879,1616.571,1393.761,1914.926
2894.330,4644.485,6635.221,8436.715,7520.510,4197.446,3079.654,3173.171,1739.008,1096.976,1165.167,1812.222
2753.524,4777.470,7331.083,9106.614,7559.742,4173.722,3066.755,3076.846,2287.703,1283.101,1263.014,2077.322
3051.977,5089.452,7305.123,9125.559,7782.752,4277.643,2966.835,2330.253,1892.930,1166.052,1199.215,1815.778
2836.939,4815.696,7137.760,9001.843,7642.905,4231.026,3001.426,2759.942,4515.845,1909.623,1522.263,1951.636
2760.924,4305.698,6979.320,8967.760,7456.237,4213.387,3542.900,2561.640,1395.895,892.575,1048.248,1671.390
2661.725,4410.517,6440.066,8511.718,7437.657,4142.813,3282.338,3318.900,2263.928,1212.793,1273.024,2035.709
3001.527,4657.619,6865.197,8895.576,7561.262,4220.825,3601.811,4713.034,3045.978,1657.511,1402.207,1818.204
2798.925,4381.738,6650.479,8857.400,7513.389,4269.811,3039.609,2985.885,1738.544,1140.325,1121.057,1712.106
2758.875,4441.261,6538.701,8616.020,7544.827,4206.554,3044.362,4616.779,3264.096,1510.448,1383.916,1934.394
2753.885,4563.756,6966.233,8631.945,7576.378,4190.037,2964.014,2338.009,2103.940,1470.644,1325.523,1888.737
2820.338,4328.004,6514.443,8268.625,7370.889,4146.449,3036.712,3245.064,1923.832,1258.404,1390.778,1869.095
2786.036,4482.532,6458.935,8258.494,7339.817,4189.221,3620.779,4378.326,2506.422,1388.780,1389.560,1848.515
2767.820,4514.370,6625.022,8356.893,7393.988,4321.096,3795.790,3628.783,1936.358,1187.900,1308.392,1826.909
2741.858,4542.069,6603.107,8310.909,7397.630,4213.392,2970.016,2681.937,2048.526,1186.022,1249.487,1842.835
2891.675,4621.831,6700.435,8456.721,7563.496,4183.470,2964.080,2516.475,1815.056,1300.578,1363.495,1896.695
2835.510,4807.142,6547.452,8344.787,7462.295,4181.601,2979.298,2701.731,1699.484,1530.778,1479.286,1927.438
2933.209,4826.845,6522.321,8453.633,7448.071,4165.231,2964.368,2326.418,1406.302,1008.076,1228.603,1889.863
2669.051,4386.824,6571.478,8266.090,7330.311,4148.795,3484.173,4497.606,2843.842,1502.116,1621.368,2328.852
2962.643,4512.252,7018.028,8560.659,7451.973,4241.684,3156.512,2808.704,1924.771,1234.057,1415.013,1873.226
2768.077,4620.012,6430.713,8374.910,7386.248,4242.194,3363.187,3762.069,2061.888,1361.254,1393.220,1946.811
2686.179,4813.731,6901.921,9048.186,7582.605,4209.600,2899.681,2229.334,1294.572,918.340,1118.603,1779.734
2905.024,4555.801,6401.670,8240.148,7499.562,4396.628,3175.700,3896.794,2040.756,1226.335,1252.142,1867.272
