12.188,20.228,30.685,38.955,33.765,17.235,10.216,7.915,4.529,3.602,4.685,7.659
12.496,20.128,29.440,37.073,32.383,16.338,9.678,7.595,4.095,3.007,4.129,7.033
11.480,19.772,30.208,38.766,32.334,16.290,9.591,7.508,4.995,3.120,3.858,6.876
11.668,19.351,28.594,37.038,31.754,15.974,9.848,8.913,6.969,3.969,4.673,7.359
11.722,19.820,29.037,36.858,31.745,16.121,10.239,10.676,5.352,3.848,4.500,7.428
12.203,20.200,30.143,37.901,32.205,16.175,9.814,8.924,4.733,3.630,4.717,8.070
12.097,19.922,30.374,38.036,33.450,16.511,9.600,6.837,3.873,3.505,4.306,6.969
11.482,19.164,29.661,37.287,31.794,16.019,11.517,10.705,6.542,5.033,4.869,7.437
11.946,19.963,29.184,37.124,32.041,16.112,9.957,9.381,5.333,3.666,4.268,7.166
11.576,20.313,31.015,38.886,32.144,16.049,9.923,9.128,6.776,4.156,4.525,7.864
12.361,21.133,30.946,38.936,32.731,16.323,9.660,7.164,5.737,3.848,4.357,7.176
11.795,20.413,30.506,38.611,32.363,16.200,9.751,8.294,12.636,5.803,5.207,7.533
11.595,19.072,30.089,38.521,31.872,16.154,11.175,7.773,4.430,3.129,3.960,6.796
11.334,19.348,28.671,37.322,31.823,15.968,10.490,9.764,6.713,3.971,4.551,7.754
12.228,19.998,29.789,38.331,32.148,16.173,11.330,13.431,8.770,5.140,4.891,7.182
11.695,19.272,29.225,38.231,32.023,16.302,9.851,8.888,5.331,3.780,4.152,6.903
11.590,19.429,28.931,37.596,32.105,16.136,9.864,13.178,9.344,4.754,4.843,7.488
11.577,19.751,30.055,37.638,32.188,16.092,9.652,7.185,6.292,4.649,4.689,7.368
11.752,19.131,28.867,36.682,31.648,15.978,9.844,9.570,5.819,4.091,4.861,7.316
11.661,19.537,28.721,36.656,31.566,16.090,11.380,12.551,7.351,4.434,4.858,7.262
11.613,19.621,29.158,36.915,31.708,16.437,11.840,10.579,5.852,3.905,4.644,7.205
11.545,19.694,29.100,36.794,31.718,16.154,9.668,8.089,6.147,3.900,4.489,7.247
11.939,19.904,29.356,37.177,32.154,16.075,9.653,7.654,5.533,4.202,4.789,7.389
11.791,20.391,28.954,36.883,31.888,16.070,9.693,8.141,5.229,4.807,5.094,7.469
12.048,20.443,28.888,37.169,31.851,16.027,9.653,7.154,4.458,3.432,4.435,7.371
11.354,19.285,29.017,36.676,31.541,15.984,11.020,12.864,8.238,4.732,5.468,8.525
12.126,19.615,30.191,37.450,31.861,16.228,10.159,8.423,5.821,4.027,4.925,7.327
11.614,19.899,28.647,36.962,31.688,16.229,10.702,10.930,6.182,4.361,4.868,7.520
11.399,20.408,29.886,38.733,32.205,16.144,9.483,6.899,4.164,3.196,4.145,7.081
11.974,19.730,28.570,36.608,31.986,16.635,10.209,11.284,6.126,4.006,4.496,7.311
