5.940,8.683,14.313,20.571,26.729,30.727,35.621,29.653,12.944,5.800,4.544,4.834
6.248,8.583,13.068,18.689,25.347,29.830,35.083,29.333,12.510,5.205,3.988,4.208
5.232,8.227,13.836,20.382,25.298,29.782,34.996,29.246,13.410,5.318,3.717,4.051
5.420,7.806,12.222,18.654,24.718,29.466,35.253,30.651,15.384,6.167,4.532,4.534
5.474,8.275,12.665,18.474,24.709,29.613,35.644,32.414,13.767,6.046,4.359,4.603
5.955,8.655,13.771,19.517,25.169,29.667,35.219,30.662,13.148,5.828,4.576,5.245
5.849,8.377,14.002,19.652,26.414,30.003,35.005,28.575,12.288,5.703,4.165,4.144
5.234,7.619,13.289,18.903,24.758,29.511,36.922,32.443,14.957,7.231,4.728,4.612
5.698,8.418,12.812,18.740,25.005,29.604,35.362,31.119,13.748,5.864,4.127,4.341
5.328,8.768,14.643,20.502,25.108,29.541,35.328,30.866,15.191,6.354,4.384,5.039
6.113,9.588,14.574,20.552,25.695,29.815,35.065,28.902,14.152,6.046,4.216,4.351
5.547,8.868,14.134,20.227,25.327,29.692,35.156,30.032,21.051,8.001,5.066,4.708
5.347,7.527,13.717,20.137,24.836,29.646,36.580,29.511,12.845,5.327,3.819,3.971
5.086,7.803,12.299,18.938,24.787,29.460,35.895,31.502,15.128,6.169,4.410,4.929
5.980,8.453,13.417,19.947,25.112,29.665,36.735,35.169,17.185,7.338,4.750,4.357
5.447,7.727,12.853,19.847,24.987,29.794,35.256,30.626,13.746,5.978,4.011,4.078
5.342,7.884,12.559,19.212,25.069,29.628,35.269,34.916,17.759,6.952,4.702,4.663
5.329,8.206,13.683,19.254,25.152,29.584,35.057,28.923,14.707,6.847,4.548,4.543
5.504,7.586,12.495,18.298,24.612,29.470,35.249,31.308,14.234,6.289,4.720,4.491
5.413,7.992,12.349,18.272,24.530,29.582,36.785,34.289,15.766,6.632,4.717,4.437
5.365,8.076,12.786,18.531,24.672,29.929,37.245,32.317,14.267,6.103,4.503,4.380
5.297,8.149,12.728,18.410,24.682,29.646,35.073,29.827,14.562,6.098,4.348,4.422
5.691,8.359,12.984,18.793,25.118,29.567,35.058,29.392,13.948,6.400,4.648,4.564
5.543,8.846,12.582,18.499,24.852,29.562,35.098,29.879,13.644,7.005,4.953,4.644
5.800,8.898,12.516,18.785,24.815,29.519,35.058,28.892,12.873,5.630,4.294,4.546
5.106,7.740,12.645,18.292,24.505,29.476,36.425,34.602,16.653,6.930,5.327,5.700
5.878,8.070,13.819,19.066,24.825,29.720,35.564,30.161,14.236,6.225,4.784,4.502
5.366,8.354,12.275,18.578,24.652,29.721,36.107,32.668,14.597,6.559,4.727,4.695
5.151,8.863,13.514,20.349,25.169,29.636,34.888,28.637,12.579,5.394,4.004,4.256
5.726,8.185,12.198,18.224,24.950,30.127,35.614,33.022,14.541,6.204,4.355,4.486
