scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal,cluster_SugarCrop_withdrawal_MiscAll_withdrawals,cluster_Wheat_withdrawal_MiscAll_withdrawals
ssp_socio5_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.05464,0.298105,0.819005,0.974358,6.3379932,0.363071,0.3897686,1.118105,0.1540006,3.94628,0.366768,2,2,3,1,1,4,5,5,5,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.544946,0.3079930999999999,0.8088380000000001,1.196899,6.752439799999999,0.3079407,0.3325976,1.54803,0.1516556,3.909896,0.5023198999999999,2,2,3,2,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.84699,0.28629,0.7923680000000001,0.935142,6.0957739,0.335462,0.375082,1.070527,0.1519389,3.81319,0.349574,2,2,4,1,1,4,5,5,0,5,0,2,2,5,5,6,4
ssp_socio5_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.480342,0.3047667,0.8017920000000001,1.183966,6.682626100000001,0.3038477,0.3272713,1.549241,0.1496988,3.855652,0.4969153,2,2,4,2,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.9389,0.291061,0.8029970000000001,0.950389,6.2034484999999995,0.349429,0.3837059,1.090536,0.1518996,3.87083,0.357048,2,2,5,1,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.5110470000000005,0.3061304,0.804266,1.188002,6.7106205,0.3056948,0.3315782,1.546772,0.1505654,3.87651,0.4995001,2,2,5,2,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.82446,0.285184,0.7876970000000001,0.8679810000000001,6.0698581,0.341228,0.3730042,1.076514,0.1481848999999999,3.78269,0.3482369999999999,2,1,1,1,1,4,5,5,0,5,0,0,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.472741,0.3043915,0.7994699999999999,1.154982,6.6719292,0.3028571,0.3255803,1.5572819999999998,0.1490467,3.841815,0.4953480999999999,2,1,1,2,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.95233,0.291684,0.802724,0.8898790000000001,6.1892085,0.349809,0.3821713,1.095974,0.1513462,3.85596,0.353948,2,1,2,1,1,4,5,5,0,5,0,0,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.509718,0.3063709,0.804295,1.164012,6.714173199999999,0.3050764,0.3286455,1.564266,0.1501307,3.867689,0.4983656,2,1,2,2,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.090920000000001,0.298701,0.820419,0.914144,6.3253708,0.356961,0.3897784,1.119828,0.1553394,3.94013,0.363334,2,1,3,1,1,4,5,5,5,5,0,0,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.552790999999999,0.3084047,0.8093520000000001,1.174562,6.7491522999999995,0.3074692,0.3311257,1.559949,0.1513996,3.8972,0.5020087999999999,2,1,3,2,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.84425,0.286022,0.791157,0.882396,6.0898161,0.341873,0.3726200999999999,1.0825749999999998,0.148795,3.79513,0.348823,2,1,4,1,1,4,5,5,0,5,0,0,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.485277999999999,0.3051702,0.8027420000000001,1.163683,6.6879285,0.3032585,0.3236172,1.573638,0.1493022,3.841469,0.4966435999999999,2,1,4,2,1,4,5,5,0,5,0,2,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.93451,0.290553,0.8019189999999999,0.8922680000000001,6.1881927999999995,0.347728,0.382262,1.09714,0.1511468,3.85461,0.355306,2,1,5,1,1,4,5,5,0,5,0,0,2,5,5,2,4
ssp_socio5_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,5.510070000000002,0.3060174,0.8040430000000001,1.164397,6.7044410999999995,0.3051819,0.330675,1.552809,0.1502142,3.86663,0.498931,2,1,5,2,1,4,5,5,0,5,0,2,2,5,5,2,4
