scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.033737,2.96883,1.1783629999999998,0.396812,11.6900172,3.05462,5.39773,0.326845,0.0491372,2.67991,0.181775,1,1,1,1,1,2,3,6,0,1,3,4
ssp_socio3_ag2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0335239,2.95407,1.168741,0.396155,11.7265347,3.06507,5.42706,0.325025,0.0490182,2.6794,0.1809615,1,1,2,1,1,2,3,6,0,1,3,4
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0328788,2.94274,1.172651,0.394607,11.691575800000003,3.0539,5.41593,0.318848,0.0488221,2.6735,0.1805757,2,1,1,1,1,2,3,6,0,1,3,4
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0329693,2.93821,1.163944,0.394942,11.7590985,3.0724,5.46103,0.318611,0.0488604,2.6778000000000004,0.1803971,2,1,2,1,1,2,3,6,0,7,3,4
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0456005,3.5266800000000003,1.08705,0.4330449999999999,15.157092999999998,3.2359400000000003,8.67635,0.368127,0.0496787,2.5931800000000003,0.2338172999999999,3,2,1,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03546609,3.042689,0.85898,0.448637,12.129879400000002,2.255726,7.216796,0.300213,0.0406958,2.070749,0.2456996,3,2,1,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.045534,3.51779,1.083886,0.433872,15.1388773,3.2229,8.67435,0.367865,0.049696,2.5914400000000004,0.2326262999999999,3,2,2,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03550659,3.034019,0.8550470000000001,0.448047,12.1623483,2.255434,7.251048,0.2993548,0.0407198,2.070225,0.2455667,3,2,2,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0438657,3.4055100000000005,1.046083,0.419704,14.6720402,3.1292600000000004,8.411389999999999,0.354491,0.0481734,2.50288,0.2258458,3,2,3,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03490651,3.005528,0.845517,0.444375,12.0048409,2.232425,7.1425100000000015,0.2946499,0.0403384,2.052,0.2429176,3,2,3,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0439683,3.39273,1.05061,0.418611,14.5737171,3.0999,8.331489999999999,0.358319,0.0479202,2.5104900000000003,0.2255979,3,2,4,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.0352643,3.023671,0.854274,0.446062,11.9593577,2.233895,7.0837400000000015,0.3052008,0.0403450999999999,2.052004,0.2441728,3,2,4,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0447202,3.46201,1.066267,0.426358,14.9993513,3.17797,8.62123,0.3633369999999999,0.0489379,2.55754,0.2303364,3,2,5,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03558943,3.030076,0.8525469999999999,0.446593,12.142443000000002,2.245905,7.250174,0.298042,0.0406265,2.06262,0.2450755,3,2,5,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0459874,3.56171,1.092715,0.438479,15.1124779,3.23599,8.621739999999999,0.376866,0.0498745,2.59317,0.2348373999999999,3,1,1,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03582843,3.079953,0.866483,0.453159,12.089035699999998,2.2634540000000003,7.149972999999999,0.3134205,0.0408583,2.073643,0.2476869,3,1,1,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0458835,3.54956,1.088306,0.438933,15.124728499999998,3.23002,8.64528,0.3744909999999999,0.0498432,2.5916,0.2334943,3,1,2,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03580739,3.067957,0.860792,0.452237,12.107681099999999,2.2639560000000003,7.174362,0.3118896,0.0408374,2.069667,0.2469691,3,1,2,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0443973,3.4581,1.054685,0.427031,14.737476900000003,3.18164,8.40661,0.364202,0.0482405,2.50848,0.2283044,3,1,3,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03538439,3.050882,0.855858,0.449812,11.943206900000002,2.245609,7.046808,0.3098989,0.0405055,2.054965,0.2454205,3,1,3,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.044487,3.4397900000000003,1.058917,0.425085,14.591958199999997,3.12528,8.3082,0.3683909999999999,0.0482135,2.51417,0.2277037,3,1,4,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03567597,3.0536160000000003,0.8620509999999999,0.449878,11.914128300000002,2.2410400000000004,7.02199,0.3139561999999999,0.0405271,2.050625,0.24599,3,1,4,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0450149,3.47325,1.0703740000000002,0.429514,14.953953600000002,3.17468,8.57436,0.369678,0.0490618,2.55525,0.2309237999999999,3,1,5,1,1,4,3,3,0,7,4,4
