scenario,year,region,input,FiberCrop_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.859916e-06,1.722277,0.311928,35.30782129999999,25.1346,2.9130000000000003,0.671809,5.95804,0.5497850000000001,0.0805873,3,1,2,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.906132e-06,1.80786,0.38694,32.41332750000001,21.807170000000003,3.563844,0.986007,5.37797,0.575958,0.1023785,3,1,2,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwhi_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.825272e-06,1.7177479999999998,0.310217,35.3360276,25.1934,2.9001400000000004,0.667608,5.94591,0.548192,0.0807776,3,1,3,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwhi_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.878736e-06,1.814653,0.388626,32.3710289,21.78802,3.5250250000000003,0.98888,5.38875,0.577712,0.1026419,3,1,3,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwhi_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.865287e-06,1.749471,0.312724,35.2691625,25.1001,2.8924700000000003,0.6842250000000001,5.9568900000000005,0.554111,0.0813665,3,1,4,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwhi_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.913313e-06,1.829371,0.391406,32.4191932,21.82436,3.524722,1.000256,5.390560000000002,0.576237,0.1030582,3,1,4,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.836784e-06,1.719568,0.30967,35.7439237,25.5056,2.97793,0.674401,5.950699999999999,0.5539970000000001,0.0812957,3,1,5,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.879979e-06,1.8006000000000002,0.384797,32.45269470000001,21.817970000000003,3.589862,0.986968,5.376989999999998,0.5781350000000001,0.1027697,3,1,5,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.855567e-06,1.709864,0.303502,35.468996000000004,25.3752,2.91672,0.6667649999999999,5.88171,0.5479780000000001,0.080623,1,2,1,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.907298e-06,1.7988400000000002,0.380739,32.3138236,21.75244,3.5738600000000003,0.969327,5.34051,0.575609,0.1020776,1,2,1,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.858932e-06,1.709453,0.307909,35.3785153,25.2122,2.9317,0.6680170000000001,5.934769999999999,0.5511550000000001,0.0806733,1,2,2,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.907766e-06,1.795732,0.381304,32.393933100000005,21.79916,3.5945150000000003,0.971494,5.34917,0.5773699999999999,0.1022241,1,2,2,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.830212e-06,1.703194,0.306695,35.4668369,25.3135,2.92864,0.6619550000000001,5.93262,0.549309,0.0808129,1,2,3,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.879591e-06,1.7941280000000002,0.381764,32.3841148,21.81019,3.57399,0.962668,5.3569,0.578276,0.1020908,1,2,3,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.876966e-06,1.731082,0.307334,35.3335645,25.1583,2.9136100000000003,0.6790930000000001,5.94562,0.5555,0.0814415,1,2,4,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.924872e-06,1.812024,0.383378,32.401279900000006,21.80978,3.561739,0.985623,5.36378,0.577581,0.1027769,1,2,4,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.851408e-06,1.70335,0.305095,35.488962199999996,25.2632,2.98774,0.668009,5.9337,0.5552199999999999,0.0810932,1,2,5,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.892504e-06,1.784305,0.379616,32.4417184,21.80548,3.634818,0.967495,5.35294,0.578543,0.1024424,1,2,5,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.874558e-06,1.74503,0.308326,35.2787524,25.2112,2.84145,0.6860459999999999,5.911379999999999,0.5477529999999999,0.0809233999999999,1,1,1,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.944063e-06,1.83661,0.388683,32.467378700000005,21.93413,3.472509,1.003049,5.37976,0.5748310000000001,0.1030997,1,1,1,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.879955e-06,1.755109,0.311258,35.48091169999999,25.3892,2.82536,0.6874399999999999,5.946809999999998,0.5508689999999999,0.0812326999999999,1,1,2,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.944436e-06,1.840095,0.387956,32.6255219,22.09272,3.465139,1.004318,5.383649999999999,0.576396,0.1032989,1,1,2,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.852245e-06,1.723793,0.310015,35.3302389,25.1915,2.88199,0.6787850000000001,5.94816,0.548682,0.0811219,1,1,3,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.922093e-06,1.816758,0.389454,32.458238699999995,21.86327,3.5217050000000003,1.000206,5.3913400000000005,0.578651,0.1030667,1,1,3,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.892873e-06,1.768631,0.310873,35.45932839999999,25.3361,2.85703,0.698437,5.9307300000000005,0.555174,0.0818574,1,1,4,1,1,5,3,2,6,0,6
ssp_socio3_ag5_gwlo_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.9649490000000003e-06,1.850199,0.392278,32.572465199999996,22.01135,3.45801,1.017729,5.40458,0.5769270000000001,0.1038692,1,1,4,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwlo_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.875132e-06,1.751125,0.309529,35.5853689,25.4177,2.88226,0.694592,5.95369,0.5553060000000001,0.0818208999999999,1,1,5,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwlo_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.938003e-06,1.829895,0.385557,32.644703899999996,22.06413,3.500972,1.007557,5.38937,0.578912,0.1037629,1,1,5,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.844518e-06,1.708446,0.30157,35.2639529,25.1863,2.91119,0.6605460000000001,5.87783,0.5477620000000001,0.0803248999999999,2,2,1,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.888707e-06,1.798819,0.380349,32.2971136,21.74452,3.576938,0.964228,5.3337900000000005,0.5757099999999999,0.1019276,2,2,1,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.854473e-06,1.706877,0.306163,35.354879600000004,25.1988,2.93362,0.6636070000000001,5.92745,0.5508689999999999,0.0805336,2,2,2,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.897367e-06,1.795435,0.3811969999999999,32.3770231,21.78698,3.5963870000000004,0.968321,5.34583,0.577368,0.1021371,2,2,2,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.818614e-06,1.701538,0.306134,35.3624687,25.2182,2.92896,0.6553910000000001,5.93025,0.5490510000000001,0.0806166999999999,2,2,3,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.867022e-06,1.794075,0.381584,32.367170300000005,21.79873,3.575928,0.959108,5.3531200000000005,0.578324,0.1019603,2,2,3,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.860848e-06,1.7280259999999998,0.307965,35.309751500000004,25.1463,2.91801,0.674042,5.93458,0.5554969999999999,0.0813224999999999,2,2,4,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.902164e-06,1.809998,0.383065,32.379758100000004,21.79559,3.566535,0.978677,5.35876,0.577677,0.1025191,2,2,4,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.832939e-06,1.6993390000000002,0.3049579999999999,35.44900910000001,25.228900000000007,2.99755,0.6558430000000001,5.931030000000001,0.5548029999999999,0.0808831,2,2,5,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.87082e-06,1.7837999999999998,0.379436,32.44907539999999,21.82464,3.635197,0.961882,5.34653,0.5785710000000001,0.1022554,2,2,5,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.853607e-06,1.733366,0.307635,35.2027984,25.1186,2.8728,0.675986,5.908,0.546859,0.0805534,2,1,1,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.904489e-06,1.820673,0.388228,32.348007900000006,21.788970000000003,3.5222839999999995,0.990373,5.369219999999999,0.574609,0.1025519,2,1,1,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.861927e-06,1.7267169999999998,0.310513,35.2714906,25.1184,2.89131,0.6758029999999999,5.95559,0.549755,0.0806326,2,1,2,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.909881e-06,1.815257,0.386987,32.481737800000005,21.89788,3.537513,0.990217,5.37709,0.576362,0.1026758,2,1,2,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.829152e-06,1.7220380000000002,0.310653,35.360799400000005,25.2198,2.89121,0.6736150000000001,5.946669999999999,0.5485439999999999,0.0809603999999999,2,1,3,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.884812e-06,1.815291,0.388984,32.4160244,21.83268,3.522443,0.991376,5.38903,0.5777899999999999,0.1027053999999999,2,1,3,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.868478e-06,1.753767,0.313065,35.2874361,25.1198,2.88345,0.688479,5.95973,0.554446,0.0815311,2,1,4,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.917215e-06,1.831843,0.391698,32.4199809,21.82594,3.518021,1.002975,5.39336,0.576501,0.1031839,2,1,4,2,1,5,3,6,6,4,6
ssp_socio3_ag5_gwmed_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissouriR_W,1.841673e-06,1.725118,0.309057,35.4361551,25.2222,2.9497,0.679638,5.94912,0.554299,0.0811981,2,1,5,1,1,5,3,2,1,0,6
ssp_socio3_ag5_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissouriR_W,1.885028e-06,1.803861,0.385053,32.4714014,21.84406,3.574361,0.990447,5.381130000000001,0.578443,0.1029604,2,1,5,2,1,5,3,6,6,4,6
