scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals
ssp_ag4_soc2_gwmed_exp_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,2.3431,43.6108,12.37235,0.605205,10.165290299999999,1.197486,5.77764,2.9308,0.0522595,0.2071047999999999,2,2,5,1,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_exp_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.095976,43.5689,11.14002,0.731553,9.3324537,1.009489,5.3344000000000005,2.679105,0.050542,0.2589177,2,2,5,2,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,2.366889,44.26649999999999,12.5453,0.6041730000000001,10.220619899999999,1.190575,5.83263,2.93556,0.0518602,0.2099947,2,1,1,1,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_gfdl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.091237,43.972,11.33321,0.733913,9.3874275,1.0073720000000002,5.3971,2.673739,0.0503632,0.2588533,2,1,1,2,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,2.386011,44.4189,12.5015,0.618042,10.2724899,1.201654,5.865130000000001,2.94458,0.0521403,0.2089856,2,1,2,1,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_hadgem_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.0946830000000003,43.9866,11.27586,0.7399009999999999,9.393549,1.010077,5.3907300000000005,2.682493,0.0504765999999999,0.2597724,2,1,2,2,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,2.369746,44.7438,12.52827,0.619557,10.321194400000001,1.208501,5.8897900000000005,2.96101,0.0522643,0.2096291,2,1,3,1,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_ipsl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.0969900000000004,44.146,11.25324,0.740863,9.4134335,1.011973,5.404319999999999,2.687205,0.0505263,0.2594092,2,1,3,2,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_miroc_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,2.378961,44.0945,12.61575,0.61216,10.297439,1.190064,5.91696,2.92801,0.0522925,0.2101125,2,1,4,1,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_miroc_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.107466,43.9662,11.31982,0.7365459999999999,9.506513600000002,1.004668,5.519830000000002,2.670982,0.0502663,0.2607673,2,1,4,2,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,2.3428,43.881,12.38231,0.607827,10.259623,1.198456,5.85594,2.94233,0.0520298,0.2108672,2,1,5,1,2,4,2,5,6,6,7
ssp_ag4_soc2_gwmed_rs_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.0870330000000004,44.0727,11.09258,0.756012,9.5105362,1.011565,5.45017,2.725829,0.0497682,0.273204,2,1,5,2,2,4,2,5,6,6,7
ssp_ag4_soc5_gwhi_exp_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.05744,36.9645,14.33649,0.465622,11.428291,1.486907,5.86514,3.75574,0.0596919999999999,0.260812,3,2,1,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_exp_gfdl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.733389,36.8233,12.56544,0.5015459999999999,10.775782600000001,1.265994,5.55764,3.56681,0.0556285999999999,0.32971,3,2,1,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_exp_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.07614,37.1458,14.266839999999998,0.478603,11.5119127,1.500887,5.90817,3.78109,0.0597637,0.262002,3,2,2,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_exp_hadgem_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.769843,36.9328,12.65478,0.5091559999999999,10.6648315,1.25806,5.51966,3.53297,0.0561174999999999,0.2980239999999999,3,2,2,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_exp_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.06029,37.442,14.28945,0.48045,11.554052599999999,1.509411,5.92248,3.80055,0.0598286,0.261783,3,2,3,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_exp_ipsl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.777791,37.0315,12.60854,0.508548,10.6736523,1.259236,5.52418,3.53771,0.0561543,0.2963719999999999,3,2,3,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_exp_miroc_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.07072,36.9169,14.38446,0.47437,11.4822709,1.49087,5.901669999999999,3.76814,0.0601619,0.261429,3,2,4,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_exp_miroc_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.7714060000000003,36.933,12.71103,0.507071,10.673960400000002,1.253919,5.5399400000000005,3.5268300000000004,0.0561444,0.297127,3,2,4,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_exp_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.02511,36.7178,14.114770000000002,0.47112,11.463650999999999,1.490813,5.89197,3.75977,0.059711,0.261387,3,2,5,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_exp_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.7567120000000003,36.7287,12.51174,0.513813,10.6700373,1.255341,5.53515,3.5251900000000003,0.0560673,0.2982889999999999,3,2,5,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_rs_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.05516,37.1713,14.35984,0.469279,11.4777669,1.48417,5.92387,3.74827,0.0594928999999999,0.261964,3,1,1,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_rs_gfdl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.7677720000000003,37.0371,12.716170000000002,0.50925,10.6899023,1.250771,5.56553,3.52043,0.0559263,0.297245,3,1,1,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_rs_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.07496,37.3818,14.275429999999998,0.482068,11.5367314,1.4972759999999998,5.9416,3.77624,0.0596363999999999,0.261979,3,1,2,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_rs_hadgem_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.769044,37.0871,12.6583,0.5137929999999999,10.7078365,1.255644,5.56778,3.52971,0.0559645,0.298738,3,1,2,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_rs_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.06076,37.6947,14.295229999999998,0.483259,11.6060762,1.504949,5.98215,3.79615,0.0596692,0.263158,3,1,3,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_rs_ipsl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.7793810000000003,37.1912,12.61633,0.51408,10.7341725,1.257272,5.58695,3.5359199999999995,0.0560135,0.298017,3,1,3,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_rs_miroc_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.06599,37.1034,14.38877,0.478709,11.5579496,1.484896,5.9922900000000014,3.75799,0.0600936,0.26268,3,1,4,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_rs_miroc_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.772952,37.0461,12.72175,0.5113920000000001,10.741063500000001,1.25201,5.60873,3.52565,0.0559475,0.298726,3,1,4,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwhi_rs_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.02173,36.8391,14.12729,0.475124,11.5160744,1.48903,5.95187,3.75394,0.0599173999999999,0.261317,3,1,5,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwhi_rs_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.75416,36.7926,12.54014,0.500661,10.701592100000001,1.252487,5.58656,3.5166800000000005,0.0560861,0.289779,3,1,5,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_exp_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.0941400000000003,36.9901,14.27042,0.46285,11.475795300000001,1.485744,5.9194,3.74725,0.0595573,0.263844,1,2,1,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_exp_gfdl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.844051,36.95780000000001,12.66693,0.511063,10.503772399999999,1.237538,5.4541,3.47461,0.0561964,0.281328,1,2,1,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_exp_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.09721,37.1537,14.23229,0.4778,11.5457041,1.497408,5.9557400000000005,3.77094,0.0596101,0.262006,1,2,2,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_exp_hadgem_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.782164,39.465,12.58176,0.480455,10.9643573,1.263583,5.71036,3.63742,0.0548883,0.298106,1,2,2,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_exp_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.10261,37.4347,14.25782,0.4784529999999999,11.5721635,1.506825,5.947769999999999,3.79573,0.0596965,0.262142,1,2,3,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_exp_ipsl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.786187,37.0296,12.62627,0.5087229999999999,10.7128887,1.259568,5.55196,3.54624,0.0560716999999999,0.2990489999999999,1,2,3,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_exp_miroc_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.11614,36.9354,14.340229999999998,0.473409,11.5288125,1.485296,5.9632900000000015,3.758280000000001,0.0599044999999999,0.262042,1,2,4,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_exp_miroc_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.806591,36.9599,12.67586,0.508208,10.7243601,1.250514,5.60832,3.5117300000000005,0.0559531,0.297843,1,2,4,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_exp_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.07384,36.7387,14.05029,0.470734,11.489826299999999,1.487169,5.93182,3.74954,0.0594513,0.261846,1,2,5,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_exp_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.782334,36.7605,12.487089999999998,0.508758,10.6882262,1.251925,5.56071,3.52171,0.0559222,0.297959,1,2,5,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_rs_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.13839,37.2336,14.28661,0.467208,11.593353300000002,1.475018,6.06547,3.72858,0.0592213,0.265064,1,1,1,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_rs_gfdl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.8291440000000003,37.2188,12.65768,0.511163,10.828305299999998,1.245571,5.72,3.50538,0.0555753,0.301779,1,1,1,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_rs_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.14149,37.4571,14.2396,0.479992,11.6745072,1.490216,6.100709999999999,3.75839,0.0593601999999999,0.265831,1,1,2,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_rs_hadgem_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.822814,37.4278,12.60512,0.5330969999999999,10.915011600000001,1.249648,5.7532,3.5477199999999995,0.0553716,0.3090719999999999,1,1,2,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_rs_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.1466899999999995,37.9109,14.18595,0.504301,11.7999432,1.498939,6.165,3.79247,0.0592002,0.284334,1,1,3,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_rs_ipsl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.824848,37.7261,12.59621,0.5046229999999999,11.016832100000002,1.255981,5.8107500000000005,3.55507,0.0556801,0.339351,1,1,3,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_rs_miroc_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.17308,37.164,14.35502,0.47489,11.688184000000001,1.477722,6.1436,3.74076,0.059613,0.266489,1,1,4,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_rs_miroc_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.859692,37.2165,12.67998,0.520061,10.9101649,1.245478,5.79599,3.5070900000000003,0.0556549,0.305952,1,1,4,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwlo_rs_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.1261,36.8758,14.05892,0.4716320000000001,11.599944399999998,1.4803989999999998,6.06229,3.73273,0.0593813999999999,0.265144,1,1,5,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwlo_rs_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.8231330000000003,36.901,12.47674,0.511997,10.815369800000001,1.24752,5.70454,3.50601,0.0557548,0.301545,1,1,5,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_exp_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.05955,36.9683,14.33204,0.465601,11.4440362,1.486033,5.88283,3.75431,0.0596122,0.261251,2,2,1,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_exp_gfdl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.792978,36.9349,12.67521,0.5045839999999999,10.660879,1.25242,5.53412,3.52131,0.055947,0.297082,2,2,1,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.07587,37.1442,14.27127,0.4790939999999999,11.519872900000001,1.500426,5.9174500000000005,3.78022,0.0597298999999999,0.262047,2,2,2,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_exp_hadgem_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.771024,36.9325,12.656860000000002,0.5091479999999999,10.6759518,1.2560250000000002,5.53118,3.53454,0.0560838,0.298123,2,2,2,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.09436,37.4301,14.25455,0.48001,11.564589900000003,1.507762,5.938420000000002,3.79657,0.0597179,0.2621199999999999,2,2,3,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_exp_ipsl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.783504,36.7649,12.63574,0.4682409999999999,10.6397273,1.257615,5.512519999999999,3.52158,0.0563673,0.291645,2,2,3,2,2,4,5,4,6,6,7
ssp_ag4_soc5_gwmed_exp_miroc_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.08911,36.9124,14.37653,0.474415,11.500083799999999,1.489439,5.92459,3.76407,0.0600528,0.261932,2,2,4,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_exp_miroc_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.802053,36.9243,12.68504,0.506791,10.697408800000002,1.252238,5.56921,3.5223800000000005,0.0560258,0.297555,2,2,4,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_exp_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.0668800000000003,36.7056,14.06543,0.470942,11.4729724,1.489266,5.90799,3.75436,0.0595854,0.261771,2,2,5,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_exp_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.776895,36.7209,12.49622,0.5084390000000001,10.674210299999999,1.253787,5.54282,3.52381,0.0560063,0.2977869999999999,2,2,5,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.0569900000000003,37.1853,14.359940000000002,0.469538,11.4992894,1.481592,5.94875,3.74709,0.0594114,0.262446,2,1,1,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_rs_gfdl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.788989,37.7859,12.55374,0.499571,10.9613023,1.2534070000000002,5.72546,3.56179,0.0550243,0.365621,2,1,1,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.0735200000000003,37.3865,14.27996,0.481946,11.5686611,1.496175,5.9772300000000005,3.77275,0.0595280999999999,0.262978,2,1,2,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_rs_hadgem_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.76973,37.0901,12.66024,0.513808,10.731339,1.254793,5.59344,3.52808,0.055913,0.299113,2,1,2,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.07095,37.5748,14.291900000000002,0.5158010000000001,11.801328400000003,1.5025210000000002,6.1518700000000015,3.78932,0.0599734,0.297644,2,1,3,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_rs_ipsl_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.793549,37.2252,12.60536,0.5145649999999999,10.766396199999997,1.255468,5.62479,3.53076,0.0558962,0.299482,2,1,3,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_rs_miroc_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.087,37.1136,14.40103,0.477406,11.584136699999998,1.484108,6.01952,3.75704,0.0597797,0.263689,2,1,4,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_rs_miroc_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.809355,37.0895,12.685860000000002,0.5113909999999999,10.7950824,1.248694,5.67489,3.51607,0.0557214,0.299707,2,1,4,2,2,4,5,4,4,6,7
ssp_ag4_soc5_gwmed_rs_noresm_NDC_Tax_ffict,2100,China,water_td_irr_Yangtze_W,3.06469,36.8138,14.07916,0.472904,11.5262361,1.485619,5.97125,3.746960000000001,0.0594371,0.26297,2,1,5,1,2,4,5,4,4,5,7
ssp_ag4_soc5_gwmed_rs_noresm_NDC_Tax_uct,2100,China,water_td_irr_Yangtze_W,2.779611,36.8204,12.49755,0.511742,10.7282922,1.251593,5.6042,3.51732,0.0558481999999999,0.299331,2,1,5,2,2,4,5,4,4,6,7
