scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal,cluster_SugarCrop_withdrawal_MiscAll_withdrawals
ssp_ag4_soc5_gwlo_exp_miroc_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.475129,3.49258,26.40561,0.000893037,14.8893571,8.229389999999999,2.036988,4.2948900000000005,0.1294875,0.1986016,1,2,4,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwlo_exp_noresm_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.4576600000000015,3.1389400000000003,25.301,0.000621184,15.0976769,8.86624,1.900492,4.06706,0.1176575,0.1462273999999999,1,2,5,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwlo_exp_noresm_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.457651,3.49005,26.1445,0.0008975639999999,14.9621627,8.27698,2.029396,4.32624,0.1299992999999999,0.1995474,1,2,5,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwlo_rs_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.595549999999999,3.00308,25.0241,0.0005904619999999,15.093853800000002,8.83647,1.958028,4.03311,0.1184828999999999,0.1477629,1,1,1,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwlo_rs_gfdl_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.536969999999999,3.44538,26.10015,0.000886076,14.931765799999999,8.22664,2.086063,4.28842,0.1293656,0.2012772,1,1,1,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwlo_rs_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.53301,2.96,24.4964,0.00059533,15.0003799,8.794130000000001,1.940168,4.003159999999999,0.1170355,0.1458864,1,1,2,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwlo_rs_hadgem_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.510549,3.44538,25.86594,0.000915646,14.966296700000001,8.222000000000001,2.089984,4.32086,0.1284226999999999,0.20503,1,1,2,2,2,4,5,3,6,0,6,5,0,4,7,4
ssp_ag4_soc5_gwlo_rs_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.494619999999999,3.19003,25.159,0.000655987,15.0705943,8.80189,1.945599,4.05132,0.1153986,0.1563867,1,1,3,1,2,4,5,3,6,0,6,5,0,4,7,4
ssp_ag4_soc5_gwlo_rs_ipsl_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.496247,3.5573300000000003,26.16695,0.000882394,15.040764799999998,8.249929999999999,2.10374,4.3347,0.1284855999999999,0.2239092,1,1,3,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwlo_rs_miroc_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.54625,3.13666,25.5364,0.000619098,14.9214225,8.7041,1.944793,4.00894,0.1165613,0.1470282,1,1,4,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwlo_rs_miroc_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.552886,3.5115100000000004,26.3642,0.000909096,14.8994852,8.185500000000001,2.100098,4.282030000000001,0.1285835,0.2032737,1,1,4,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwlo_rs_noresm_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.54864,2.88274,24.13346,0.000580976,15.0005577,8.79796,1.943039,3.99518,0.1181013,0.1462774,1,1,5,1,2,4,5,3,6,7,6,0,0,4,1,4
ssp_ag4_soc5_gwlo_rs_noresm_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.522571,3.3779699999999995,25.56884,0.000881785,14.9100157,8.224,2.0780190000000003,4.27755,0.1297056,0.2007411,1,1,5,2,2,4,5,3,6,0,6,5,0,4,7,4
ssp_ag4_soc5_gwmed_exp_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.46784,3.18078,25.9877,0.000618752,15.1850488,8.9212,1.897957,4.10018,0.1187993,0.1469125,2,2,1,1,2,4,5,3,6,0,6,5,0,4,7,4
ssp_ag4_soc5_gwmed_exp_gfdl_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.480212,3.51088,26.55062,0.000891473,14.972866199999999,8.29063,2.0222900000000004,4.33058,0.1301882,0.199178,2,2,1,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.42467,3.14811,25.4928,0.000627016,15.084072899999999,8.87319,1.880478,4.06799,0.1172528,0.1451621,2,2,2,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_exp_hadgem_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.426226,3.49565,26.41286,0.0008962439999999,14.9500567,8.27866,2.013043,4.329219999999999,0.1300024,0.1991313,2,2,2,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.41014,3.14325,25.228900000000007,0.000622417,15.011893500000001,8.83426,1.869704,4.04792,0.1161461,0.1438634,2,2,3,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_exp_ipsl_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.430755,3.46838,26.29858,0.000830302,14.887531,8.26114,2.0002690000000003,4.30126,0.1302798,0.1945822,2,2,3,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_exp_miroc_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.42671,3.11669,25.5828,0.000618537,14.947195800000001,8.77459,1.875584,4.03504,0.1174371,0.1445447,2,2,4,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_exp_miroc_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.46968,3.4905800000000005,26.43317,0.0008910509999999,14.904801599999999,8.24371,2.0238810000000003,4.30903,0.1296936,0.198487,2,2,4,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_exp_noresm_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.44745,3.13603,25.3275,0.000621444,15.107518299999999,8.87849,1.892797,4.0721300000000005,0.11792,0.1461813,2,2,5,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_exp_noresm_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.448593,3.4860100000000003,26.16055,0.000896992,14.969148700000002,8.28834,2.022852,4.32836,0.1301748,0.1994219,2,2,5,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.4649,3.15561,25.8417,0.000617439,15.154256800000002,8.887260000000003,1.918708,4.08258,0.1184517,0.1472571,2,1,1,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_rs_gfdl_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.485979,3.57861,26.22304,0.000876153,15.1558697,8.313989999999999,2.093286,4.37823,0.128164,0.2421997,2,1,1,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.42397,3.11942,25.2929,0.000623367,15.055489000000001,8.84319,1.899618,4.05036,0.1169626999999999,0.1453583,2,1,2,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_rs_hadgem_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.422874,3.48536,26.305190000000003,0.000899344,14.941206699999999,8.263589999999999,2.034011,4.31452,0.1295978,0.1994879,2,1,2,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.35853,3.14148,25.186,0.000666526,14.9976225,8.76666,1.928917,4.02323,0.1161564,0.1626591,2,1,3,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_rs_ipsl_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.448471,3.51222,26.22966,0.000902036,14.930647299999999,8.250259999999999,2.0401160000000003,4.3116900000000005,0.1291971999999999,0.1993841,2,1,3,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_rs_miroc_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.42137,3.13118,25.6089,0.0006220679999999,14.930538,8.738439999999999,1.904685,4.02514,0.1168423,0.1454307,2,1,4,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_rs_miroc_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.477721,3.50288,26.40886,0.000897173,14.899907199999998,8.214139999999999,2.05955,4.297680000000001,0.1288983,0.1996388999999999,2,1,4,2,2,4,5,3,6,0,6,5,0,4,3,4
ssp_ag4_soc5_gwmed_rs_noresm_NDC_Tax_ffict,2100,China,water_td_irr_HuangHeR_W,4.44503,3.09228,25.1148,0.000615991,15.0761981,8.84752,1.912337,4.05221,0.1176837999999999,0.1464473,2,1,5,1,2,4,5,3,6,0,6,0,0,4,7,4
ssp_ag4_soc5_gwmed_rs_noresm_NDC_Tax_uct,2100,China,water_td_irr_HuangHeR_W,4.451209,3.4687,26.040930000000003,0.0008976619999999,14.9520926,8.26596,2.043365,4.312880000000001,0.1297867999999999,0.2001008,2,1,5,2,2,4,5,3,6,0,6,5,0,4,3,4
