scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal,cluster_SugarCrop_withdrawal_MiscAll_withdrawals,cluster_Wheat_withdrawal_MiscAll_withdrawals
ssp_socio5_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.179469999999999,5.9207,0.045498,0.00296316,9.565262409999999,1.354405,0.06414146,0.1248296,7.93107,0.067295,0.02352135,2,1,1,1,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.049576999999998,6.53009,0.0446859,0.00372694,9.173396413,1.208682,0.056157103,0.1694089,7.63846,0.0657598,0.03492861,2,1,1,2,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.18406,5.931039999999999,0.0454204,0.00297388,9.576492420000001,1.359988,0.06436823,0.1244988,7.93698,0.0672419,0.02341549,2,1,2,1,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.051881,6.53182,0.0446699,0.00373056,9.181510517,1.209901,0.056335827,0.1690533,7.6455,0.0657955,0.03492489,2,1,2,2,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.20021,5.95786,0.0455384999999999,0.002984,9.63021874,1.361251,0.06441297,0.1247972,7.98878,0.0674049999999999,0.02357257,2,1,3,1,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.057888,6.53354,0.0446618,0.00373561,9.196793406,1.211591,0.056405816,0.1674297,7.66053,0.0658805,0.03495639,2,1,3,2,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.23585,5.98796,0.0461633,0.00300573,9.687329520000002,1.36986,0.06476287,0.1267328,8.03398,0.0682237,0.02377015,2,1,4,1,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.066872,6.556100000000002,0.0449553,0.00374639,9.202218277,1.21231,0.055945137,0.1715306999999999,7.66147,0.0658827,0.03507974,2,1,4,2,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.22817,5.97492,0.0460084,0.00299736,9.67044574,1.369819,0.06533565,0.1261833999999999,8.01722,0.0680809999999999,0.02380669,2,1,5,1,1,4,5,5,6,1,5,1,5,7,2,4,6
ssp_socio5_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.061839,6.535069999999999,0.0447783,0.00373171,9.203012837,1.213147,0.056845487,0.168177,7.663869999999998,0.0659319,0.03504145,2,1,5,2,1,4,5,5,6,1,5,1,5,7,2,4,6
