scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal
ssp_socio3_ag2_gwlo_exp_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2530628,0.7407520000000001,0.284574,1.240115,1.8056819099999997,0.1130234999999999,1.6012959999999998,0.0425582,0.0331481,0.01565611,1,2,5,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2535777999999999,0.741885,0.285715,1.239579,1.8288279699999999,0.1108869999999999,1.628409,0.0417926,0.032316,0.01542337,1,1,1,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2503917,0.733837,0.281631,1.230683,1.8085651200000001,0.1106104,1.609118,0.0414474,0.0321206,0.01526872,1,1,2,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2481005,0.7306509999999999,0.279761,1.226044,1.79996238,0.1101118,1.601403,0.041283,0.0319107,0.01525388,1,1,3,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwlo_rs_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2506057,0.7272179999999999,0.280945,1.219741,1.81166445,0.1089591,1.6149170000000002,0.0407906,0.0317941,0.01520365,1,1,4,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwlo_rs_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2577715,0.7464759999999999,0.286929,1.252805,1.85965654,0.1126841,1.655755,0.0424803,0.03303,0.01570714,1,1,5,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2470991,0.732583,0.283774,1.223548,1.76226733,0.1112133,1.561288,0.0418511999999999,0.0325343,0.01538053,2,2,1,1,1,2,3,6,2,1,1,7,6
ssp_socio3_ag2_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2465247,0.726522,0.280652,1.219105,1.7545885299999997,0.1108736,1.554441,0.0416271999999999,0.0323775,0.01526923,2,2,2,1,1,2,3,6,2,1,1,7,6
ssp_socio3_ag2_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2403058,0.7199300000000001,0.277747,1.207602,1.73056343,0.1104328,1.53166,0.0412506999999999,0.0320474,0.01517253,2,2,3,1,1,2,3,6,2,1,1,7,6
ssp_socio3_ag2_gwmed_exp_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2431178,0.7190380000000001,0.2797179999999999,1.206886,1.7537880199999998,0.1088156,1.556614,0.0410963,0.0320933999999999,0.01516872,2,2,4,1,1,2,3,6,2,1,1,7,6
ssp_socio3_ag2_gwmed_exp_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2494788,0.739124,0.284954,1.239328,1.7936498000000003,0.1133851999999999,1.5889220000000002,0.042499,0.0331922,0.0156514,2,2,5,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2481055,0.7386079999999999,0.285594,1.238421,1.79571286,0.1113614,1.594861,0.0417124,0.0323851,0.01539296,2,1,1,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2464349,0.730647,0.280765,1.22829,1.77814639,0.1109986,1.578414,0.0413588,0.0321367,0.01523829,2,1,2,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2423366,0.72749,0.280044,1.225142,1.76738816,0.110172,1.568656,0.0413593,0.031978,0.01522286,2,1,3,1,1,2,3,6,2,1,1,7,6
ssp_socio3_ag2_gwmed_rs_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2441592,0.723758,0.281031,1.2192690000000002,1.7808451999999997,0.1090822,1.583789,0.0409156,0.0318804,0.015178,2,1,4,1,1,2,3,6,2,1,4,7,6
ssp_socio3_ag2_gwmed_rs_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.2509429999999999,0.743202,0.287242,1.252927,1.82048654,0.1128062,1.616162,0.042668,0.033165,0.01568534,2,1,5,1,1,2,3,6,2,1,4,7,6
