5.234,7.648,12.072,16.232,18.291,17.309,18.322,15.424,7.065,3.661,3.384,4.058
5.542,7.548,10.827,14.350,16.909,16.412,17.784,15.104,6.631,3.066,2.828,3.432
4.526,7.192,11.595,16.043,16.860,16.364,17.697,15.017,7.531,3.179,2.557,3.275
4.714,6.771,9.981,14.315,16.280,16.048,17.954,16.422,9.505,4.028,3.372,3.758
4.768,7.240,10.424,14.135,16.271,16.195,18.345,18.185,7.888,3.907,3.199,3.827
5.249,7.620,11.530,15.178,16.731,16.249,17.920,16.433,7.269,3.689,3.416,4.469
5.143,7.342,11.761,15.313,17.976,16.585,17.706,14.346,6.409,3.564,3.005,3.368
4.528,6.584,11.048,14.564,16.320,16.093,19.623,18.214,9.078,5.092,3.568,3.836
4.992,7.383,10.571,14.401,16.567,16.186,18.063,16.890,7.869,3.725,2.967,3.565
4.622,7.733,12.402,16.163,16.670,16.123,18.029,16.637,9.312,4.215,3.224,4.263
5.407,8.553,12.333,16.213,17.257,16.397,17.766,14.673,8.273,3.907,3.056,3.575
4.841,7.833,11.893,15.888,16.889,16.274,17.857,15.803,15.172,5.862,3.906,3.932
4.641,6.492,11.476,15.798,16.398,16.228,19.281,15.282,6.966,3.188,2.659,3.195
4.380,6.768,10.058,14.599,16.349,16.042,18.596,17.273,9.249,4.030,3.250,4.153
5.274,7.418,11.176,15.608,16.674,16.247,19.436,20.940,11.306,5.199,3.590,3.581
4.741,6.692,10.612,15.508,16.549,16.376,17.957,16.397,7.867,3.839,2.851,3.302
4.636,6.849,10.318,14.873,16.631,16.210,17.970,20.687,11.880,4.813,3.542,3.887
4.623,7.171,11.442,14.915,16.714,16.166,17.758,14.694,8.828,4.708,3.388,3.767
4.798,6.551,10.254,13.959,16.174,16.052,17.950,17.079,8.355,4.150,3.560,3.715
4.707,6.957,10.108,13.933,16.092,16.164,19.486,20.060,9.887,4.493,3.557,3.661
4.659,7.041,10.545,14.192,16.234,16.511,19.946,18.088,8.388,3.964,3.343,3.604
4.591,7.114,10.487,14.071,16.244,16.228,17.774,15.598,8.683,3.959,3.188,3.646
4.985,7.324,10.743,14.454,16.680,16.149,17.759,15.163,8.069,4.261,3.488,3.788
4.837,7.811,10.341,14.160,16.414,16.144,17.799,15.650,7.765,4.866,3.793,3.868
5.094,7.863,10.275,14.446,16.377,16.101,17.759,14.663,6.994,3.491,3.134,3.770
4.400,6.705,10.404,13.953,16.067,16.058,19.126,20.373,10.774,4.791,4.167,4.924
5.172,7.035,11.578,14.727,16.387,16.302,18.265,15.932,8.357,4.086,3.624,3.726
4.660,7.319,10.034,14.239,16.214,16.303,18.808,18.439,8.718,4.420,3.567,3.919
4.445,7.828,11.273,16.010,16.731,16.218,17.589,14.408,6.700,3.255,2.844,3.480
5.020,7.150,9.957,13.885,16.512,16.709,18.315,18.793,8.662,4.065,3.195,3.710
