Scenario,Input_Amplitude,Input_lambda,Cotton_Demand,Rice_Demand,Wheat_Demand,Sugarcane_Demand,Miscellaneous_Demand,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months
868,1.532066553015018,0.47274276223514544,7.139300268277617,61.996799316062315,62.63047889002551,14.951332659598775,30.620617506907344,0.9435671431838958,20.34891909036439,12.784884781872615,7.564034308491777,0.7027400294088019,2,Jun-Jul-Aug,Feb-Mar-Apr
869,1.7724190668252122,0.18331867854917536,81.8216135321605,81.48580867757498,43.025000730511955,38.41683749569813,36.59377731128596,1.309865907439756,20.638715231369275,5.832898422546707,14.805816808822566,0.6928725862870132,2,May-Jun-Jul,Nov-Dec-Jan
870,1.253237165902513,0.6731617460596309,56.56094382163916,4.438108053426164,50.290573080808784,2.491858601723563,16.299108480560434,0.8298646111342048,16.950345218792854,13.36607519400795,3.584270024784905,0.8436406347727706,2,May-Jun-Jul,Oct-Nov-Dec
871,1.6103216271380416,0.3911035552989217,22.544406221421752,83.31452421828826,39.63031394397489,5.956902010516738,27.739625784153304,0.9112955546895266,20.972111081083984,14.650166126465006,6.321944954618979,0.6818579181042979,2,May-Jun-Jul,Nov-Dec-Jan
872,1.554796483724553,0.9016749723253535,93.40882122319373,76.7180555431146,18.926600472504248,149.5937717889079,46.87278592444934,2.0218456004264915,54.16155515481999,12.012268272684327,42.14928688213567,0.26402491507349934,0,May-Jun-Jul,Sep-Oct-Nov
873,1.3907027639112637,0.5805405162674597,104.65865243597204,61.44228239236977,6.198567157348865,59.07440516174693,41.97082970601519,1.5869873345596797,37.65201676276274,11.453981470463495,26.198035292299245,0.37979373296525454,0,May-Jun-Jul,Sep-Oct-Nov
874,1.7756663453927302,0.24672647124164124,40.8491168680877,5.233882301500214,14.152302736287515,42.6925051575832,34.955654199661375,0.6401131801180117,23.34173775760704,18.765799303996623,4.575938453610417,0.612636477562158,2,Jul-Aug-Sep,Dec-Jan-Feb
875,0.5299515354818657,0.18097953778382583,86.98314972535687,23.9071798036669,65.60733901763246,100.73506820696146,29.098969035105526,4.024079941993417,7.615240248036196,-14.746897280502937,22.362137528539133,1.8778133761029612,1,Jun-Jul-Aug,Mar-Apr-May
876,1.170015279796893,0.3168117357669663,18.105357194442,3.8862710329679127,67.1400212059228,130.0920595991471,16.043212519761575,1.5923992035626129,25.02723326763472,5.234534773914069,19.79269849372065,0.5713775808568019,2,Jul-Aug-Sep,Feb-Mar-Apr
877,1.6635752426629618,0.56662625967371,86.26759891824004,49.2259604518537,7.018149156434867,129.79661375107014,33.128244408702805,1.505715716113353,35.37553115466075,11.027396921272857,24.34813423338789,0.404234213119821,0,May-Jun-Jul,Oct-Nov-Dec
