6.110,9.314,14.300,18.416,17.941,12.805,11.233,9.459,4.691,2.935,3.203,4.375
6.418,9.214,13.055,16.534,16.559,11.908,10.695,9.139,4.257,2.340,2.647,3.749
5.402,8.858,13.823,18.227,16.510,11.860,10.608,9.052,5.157,2.453,2.376,3.592
5.590,8.437,12.209,16.499,15.930,11.544,10.865,10.457,7.131,3.302,3.191,4.075
5.644,8.906,12.652,16.319,15.921,11.691,11.256,12.220,5.514,3.181,3.018,4.144
6.125,9.286,13.758,17.362,16.381,11.745,10.831,10.468,4.895,2.963,3.235,4.786
6.019,9.008,13.989,17.497,17.626,12.081,10.617,8.381,4.035,2.838,2.824,3.685
5.404,8.250,13.276,16.748,15.970,11.589,12.534,12.249,6.704,4.366,3.387,4.153
5.868,9.049,12.799,16.585,16.217,11.682,10.974,10.925,5.495,2.999,2.786,3.882
5.498,9.399,14.630,18.347,16.320,11.619,10.940,10.672,6.938,3.489,3.043,4.580
6.283,10.219,14.561,18.397,16.907,11.893,10.677,8.708,5.899,3.181,2.875,3.892
5.717,9.499,14.121,18.072,16.539,11.770,10.768,9.838,12.798,5.136,3.725,4.249
5.517,8.158,13.704,17.982,16.048,11.724,12.192,9.317,4.592,2.462,2.478,3.512
5.256,8.434,12.286,16.783,15.999,11.538,11.507,11.308,6.875,3.304,3.069,4.470
6.150,9.084,13.404,17.792,16.324,11.743,12.347,14.975,8.932,4.473,3.409,3.898
5.617,8.358,12.840,17.692,16.199,11.872,10.868,10.432,5.493,3.113,2.670,3.619
5.512,8.515,12.546,17.057,16.281,11.706,10.881,14.722,9.506,4.087,3.361,4.204
5.499,8.837,13.670,17.099,16.364,11.662,10.669,8.729,6.454,3.982,3.207,4.084
5.674,8.217,12.482,16.143,15.824,11.548,10.861,11.114,5.981,3.424,3.379,4.032
5.583,8.623,12.336,16.117,15.742,11.660,12.397,14.095,7.513,3.767,3.376,3.978
5.535,8.707,12.773,16.376,15.884,12.007,12.857,12.123,6.014,3.238,3.162,3.921
5.467,8.780,12.715,16.255,15.894,11.724,10.685,9.633,6.309,3.233,3.007,3.963
5.861,8.990,12.971,16.638,16.330,11.645,10.670,9.198,5.695,3.535,3.307,4.105
5.713,9.477,12.569,16.344,16.064,11.640,10.710,9.685,5.391,4.140,3.612,4.185
5.970,9.529,12.503,16.630,16.027,11.597,10.670,8.698,4.620,2.765,2.953,4.087
5.276,8.371,12.632,16.137,15.717,11.554,12.037,14.408,8.400,4.065,3.986,5.241
6.048,8.701,13.806,16.911,16.037,11.798,11.176,9.967,5.983,3.360,3.443,4.043
5.536,8.985,12.262,16.423,15.864,11.799,11.719,12.474,6.344,3.694,3.386,4.236
5.321,9.494,13.501,18.194,16.381,11.714,10.500,8.443,4.326,2.529,2.663,3.797
5.896,8.816,12.185,16.069,16.162,12.205,11.226,12.828,6.288,3.339,3.014,4.027
