6.058,9.187,14.208,18.522,18.763,14.639,13.769,11.562,5.548,3.229,3.334,4.404
6.366,9.087,12.963,16.640,17.381,13.742,13.231,11.242,5.114,2.634,2.778,3.778
5.350,8.731,13.731,18.333,17.332,13.694,13.144,11.155,6.014,2.747,2.507,3.621
5.538,8.310,12.117,16.605,16.752,13.378,13.401,12.560,7.988,3.596,3.322,4.104
5.592,8.779,12.560,16.425,16.743,13.525,13.792,14.323,6.371,3.475,3.149,4.173
6.073,9.159,13.666,17.468,17.203,13.579,13.367,12.571,5.752,3.257,3.366,4.815
5.967,8.881,13.897,17.603,18.448,13.915,13.153,10.484,4.892,3.132,2.955,3.714
5.352,8.123,13.184,16.854,16.792,13.423,15.070,14.352,7.561,4.660,3.518,4.182
5.816,8.922,12.707,16.691,17.039,13.516,13.510,13.028,6.352,3.293,2.917,3.911
5.446,9.272,14.538,18.453,17.142,13.453,13.476,12.775,7.795,3.783,3.174,4.609
6.231,10.092,14.469,18.503,17.729,13.727,13.213,10.811,6.756,3.475,3.006,3.921
5.665,9.372,14.029,18.178,17.361,13.604,13.304,11.941,13.655,5.430,3.856,4.278
5.465,8.031,13.612,18.088,16.870,13.558,14.728,11.420,5.449,2.756,2.609,3.541
5.204,8.307,12.194,16.889,16.821,13.372,14.043,13.411,7.732,3.598,3.200,4.499
6.098,8.957,13.312,17.898,17.146,13.577,14.883,17.078,9.789,4.767,3.540,3.927
5.565,8.231,12.748,17.798,17.021,13.706,13.404,12.535,6.350,3.407,2.801,3.648
5.460,8.388,12.454,17.163,17.103,13.540,13.417,16.825,10.363,4.381,3.492,4.233
5.447,8.710,13.578,17.205,17.186,13.496,13.205,10.832,7.311,4.276,3.338,4.113
5.622,8.090,12.390,16.249,16.646,13.382,13.397,13.217,6.838,3.718,3.510,4.061
5.531,8.496,12.244,16.223,16.564,13.494,14.933,16.198,8.370,4.061,3.507,4.007
5.483,8.580,12.681,16.482,16.706,13.841,15.393,14.226,6.871,3.532,3.293,3.950
5.415,8.653,12.623,16.361,16.716,13.558,13.221,11.736,7.166,3.527,3.138,3.992
5.809,8.863,12.879,16.744,17.152,13.479,13.206,11.301,6.552,3.829,3.438,4.134
5.661,9.350,12.477,16.450,16.886,13.474,13.246,11.788,6.248,4.434,3.743,4.214
5.918,9.402,12.411,16.736,16.849,13.431,13.206,10.801,5.477,3.059,3.084,4.116
5.224,8.244,12.540,16.243,16.539,13.388,14.573,16.511,9.257,4.359,4.117,5.270
5.996,8.574,13.714,17.017,16.859,13.632,13.712,12.070,6.840,3.654,3.574,4.072
5.484,8.858,12.170,16.529,16.686,13.633,14.255,14.577,7.201,3.988,3.517,4.265
5.269,9.367,13.409,18.300,17.203,13.548,13.036,10.546,5.183,2.823,2.794,3.826
5.844,8.689,12.093,16.175,16.984,14.039,13.762,14.931,7.145,3.633,3.145,4.056
